State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NJ,Electric Transported Volume (Mcf),14863106,12982038,17521093,40990123,42558942,54612661,56264342,18402517,22321511,35215981,39816056,35844338,32147586,178578680,184324509,222889201,225981331,229595667,303275873,347889381,304981931,306020715,324054605
NJ,Electric Sales Price (Dollars),3.07,2.96,3.4,5.32,4.94,4.47,7.78,8.36,10.12,9.26,9.27,12.9,6.31,6.33,5.72,4.16,5.27,6.01,3.8,3.22,3.94,4.89,3.73
NJ,Electric Transported Price (Dollars),,,,,,,,,,,,1.05,2.25,1.25,0.87,1.86,0.9,0.83,0.82,0.64,1.04,1.27,1.3
NJ,Electric Sales Revenue (Dollars),220343477,187715506,292137721,356405185,380047759,249516775,365462734,340705382,473245755,156455227,167117014,295972610,121511558,144608367,115296756,54373523,65039954,69316587,58143370,46414646,36626602,31704156,20961173
NJ,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,29173928,19720892,66308404,51239357,68008312,62747839,50278568,52806808,44860873,26918249,22554636,25077617
NJ,Electric Total Customers,113,114,123,490,395,347,377,335,318,314,310,302,297,290,283,276,31,41,52,56,57,74,70
NJ,Electric Sales Customers,103,103,109,108,105,54,96,95,77,80,80,83,73,72,67,62,8,8,8,10,13,27,21
NJ,Electric Transported Customers,10,11,14,382,290,293,281,240,241,234,230,219,224,218,216,214,23,33,44,46,44,47,49
NJ,Vehicle Fuel Total Volume (Mcf),962,328,489,1197,630,0,326,272,142,144,0,0,0,0,0,0,1085,112447,328354,391439,396155,312526,285757
NJ,Vehicle Fuel Sales Volume (Mcf),962,328,489,1066,630,0,326,272,142,144,0,0,0,0,0,0,0,112447,220402,274221,282785,210852,167078
NJ,Vehicle Fuel Transported Volume (Mcf),0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,107952,117218,113370,101674,118679
NJ,Vehicle Fuel Sales Price (Dollars),7.06,7.74,7.38,7.01,8.46,,10.1,11.46,10.37,7.83,,,,,,,,15.43,13.03,12.58,13.89,50.7,12.06
NJ,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,2.53,3.77,4.06
NJ,Vehicle Fuel Sales Revenue (Dollars),6789,2538,3609,7474,5329,0,3291,3118,1472,1128,0,0,0,0,0,0,0,1731048,2860701,3375330,3795005,3868190,2128164
NJ,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286414,382830,482159
NJ,Vehicle Fuel Total Customers,2,2,1,2,2,0,1,1,1,1,0,0,0,0,0,0,1,268,250,229,229,230,237
NJ,Vehicle Fuel Sales Customers,2,2,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,268,248,227,228,229,231
NJ,Vehicle Fuel Transported Customers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,6
