State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MA,Electric Sales Revenue (Dollars),22149358,9309028,4189134,3647613,3539823,5450261,3211224,4786605,0,4632165,4156005,3085090,2014175,206158501,334064051,199147436,305399969,204665622,101748279,196599358,189716964,194208257,118199167
MA,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,2608266,2724134,2892908,2473482,2797099,2384688,2706748,5485790,4765923,2280002,2228914,2244818
MA,Electric Total Customers,22,21,14,19,22,22,20,19,15,20,20,19,19,21,13,19,23,25,26,26,28,26,24
MA,Electric Sales Customers,9,6,3,3,3,3,3,1,0,1,1,1,1,4,1,6,4,5,6,5,6,4,2
MA,Electric Transported Customers,13,15,11,16,19,19,17,18,15,19,19,18,18,17,12,13,19,20,20,21,22,22,22
MA,Vehicle Fuel Total Volume (Mcf),4799,6874,1039,5194,2800,2024,425423,529822,9726,11384,10667,10338,8238,15003,523424,25339,48506,91737,106231,107230,111550,123296,117934
MA,Vehicle Fuel Sales Volume (Mcf),4799,6874,1039,5194,2800,2024,5423,9222,9726,11384,10667,10338,8238,15003,523424,25339,48506,91737,106231,107230,111550,123296,117934
MA,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,420000,520600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,Vehicle Fuel Sales Price (Dollars),3.96,4.12,4.9,4.26,6.14,4.84,6.83,10.02,10.43,13.05,12.84,13.8,12.99,12.54,6.95,12.7,12.24,14.01,12.66,11.35,10.24,8.31,12.48
MA,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
MA,Vehicle Fuel Sales Revenue (Dollars),17738,16558,4829,14143,19261,10096,38463,54801,100465,148615,136929,142670,107017,187235,2242731,370836,758767,1682593,1577121,1565444,1528938,1583605,1573091
MA,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,Vehicle Fuel Total Customers,24,24,2,9,39,43,1659,1888,2,1,1,1,1,4,7,27,41,37,31,30,30,31,32
MA,Vehicle Fuel Sales Customers,24,24,2,9,39,43,159,188,2,1,1,1,1,4,7,27,41,37,31,30,30,31,32
MA,Vehicle Fuel Transported Customers,0,0,0,0,0,0,1500,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
