,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
141,51021040200,1116,58984,2596,0.04401193544011935,2308.9,81.2,206.2
142,51023040100,1392,56436,2898,0.05135020199872422,2212.6,492.0,193.3
143,51023040200,1822,70226,2710,0.038589696123942696,1993.3,531.2,185.2
144,51023040301,1195,86246,2753,0.03192032094242052,1884.4,680.2,188.5
145,51023040302,2958,107679,2452,0.022771385321186118,1824.0,554.1,73.8
146,51023040401,910,68429,2374,0.03469289336392465,1682.7,468.2,223.0
147,51023040402,1932,95800,2135,0.022286012526096032,1612.1,436.1,86.9
148,51023040501,2362,93518,2365,0.02528924912851002,1774.4,473.1,117.1
149,51023040502,590,74699,2351,0.03147297821925327,1705.7,498.9,146.2
150,51025930100,1445,56858,3339,0.058725245348060076,2251.4,855.9,231.7
151,51025930201,742,45493,3092,0.06796650034071176,2121.4,789.9,180.3
152,51025930203,1727,48092,2713,0.056412708974465604,1966.2,588.6,158.6
153,51025930300,2134,57920,3528,0.06091160220994475,2653.8,691.1,183.1
154,51027010100,1856,41370,2334,0.05641769398114576,2046.5,169.8,117.4
155,51027010200,1173,40728,2535,0.062242192103712436,2382.9,49.0,102.8
156,51027010300,1275,50309,2450,0.04869903993321274,2272.3,74.8,102.9
157,51027010400,1007,42753,2236,0.05230042336210324,2128.1,27.3,81.1
158,51027010500,594,39893,2298,0.057604090943273255,2042.1,113.3,143.1
159,51027010600,1404,55825,2578,0.04618002686968204,2314.6,101.5,161.9
160,51027010700,1562,40938,2384,0.058234403243929846,2106.9,143.6,133.7
161,51029930101,1674,52176,3367,0.06453158540325053,2491.6,749.3,126.3
162,51029930102,1217,48350,3207,0.06632885211995863,2769.3,303.1,134.7
163,51029930201,1247,53971,3400,0.06299679457486428,2533.6,719.2,147.0
164,51029930202,1689,59630,3190,0.05349656213315445,2683.8,356.5,149.9
165,51031020101,2544,65142,2179,0.033450001535107916,1866.0,183.5,129.5
166,51031020102,1695,63582,2554,0.04016860117643358,2200.8,272.7,80.5
167,51031020200,2165,59607,2042,0.0342577214085594,1757.9,220.9,63.5
168,51031020300,1668,71911,2019,0.028076372182280877,1835.4,114.7,69.0
169,51031020401,2245,55708,1709,0.030677820061750558,1528.8,89.9,90.6
170,51031020402,1423,72630,1877,0.025843315434393502,1713.4,84.0,79.6
171,51031020403,2344,74601,2192,0.029382984142303722,1964.4,155.3,72.6
172,51031020500,3131,66379,2273,0.03424275749860649,2052.1,140.0,80.9
173,51031020600,1462,73980,2852,0.03855095971884293,2355.9,325.1,170.7
174,51031020700,1458,46839,2232,0.047652597194645485,1663.5,356.2,212.7
