State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NV,Electric Total Customers,8,9,10,11,12,15,16,17,20,23,24,23,23,28,30,30,26,30,24,23,22,22,22
NV,Electric Sales Customers,0,1,0,0,0,2,2,2,3,6,6,6,5,6,8,8,5,5,4,4,4,4,4
NV,Electric Transported Customers,8,8,10,11,12,13,14,15,17,17,18,17,18,22,22,22,21,25,20,19,18,18,18
NV,Vehicle Fuel Total Volume (Mcf),65497,32807,37206,46356,54477,176669,176537,188044,171079,138776,127685,107959,193566,239151,428111,560442,484258,718251,943937,1087149,1127675,1197578,1269930
NV,Vehicle Fuel Sales Volume (Mcf),65497,32807,37206,46356,54477,176669,176537,188044,171079,138776,127685,107959,193566,239151,428111,560442,484258,718251,943937,1087149,1127675,1197578,1269930
NV,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,Vehicle Fuel Sales Price (Dollars),3.24,3.3,2.88,4.76,10.73,4.89,4.3,6.4,8.2,10.13,9.99,11.48,10.27,10.99,4.78,8.78,10.91,11.14,10.35,8.41,8.57,8.76,9.04
NV,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
NV,Vehicle Fuel Sales Revenue (Dollars),236363,126536,142867,199222,798568,864345,759215,1203793,1402514,1406204,1275991,998020,1736527,1943919,2039010,5028049,4149590,6414505,7992751,6553130,5571039,6335837,6789608
NV,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,Vehicle Fuel Total Customers,12,13,10,10,11,13,13,14,14,12,11,15,16,17,21,83,162,178,137,101,98,97,97
NV,Vehicle Fuel Sales Customers,12,13,10,10,11,13,13,14,14,12,11,15,16,17,21,83,162,178,137,101,98,97,97
NV,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
