State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
VA,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,7090655,7692778,9810432,13995486,15057870,14595964,16073754,17347796,23283864,23345555,26537522,23743239
VA,Electric Total Customers,6,12,13,22,22,26,27,16,17,16,13,21,23,24,24,29,28,25,27,29,28,30,30
VA,Electric Sales Customers,1,1,1,1,1,2,2,2,2,2,0,0,2,2,2,2,2,1,1,1,1,1,1
VA,Electric Transported Customers,5,11,12,21,21,24,25,14,15,14,13,21,21,22,22,27,26,24,26,28,27,29,29
VA,Vehicle Fuel Total Volume (Mcf),37139,35022,41665,62576,68255,59309,64495,59864,69319,54204,57374,47879,29407,22193,73174,466009,489507,611787,717471,889297,839550,842574,845724
VA,Vehicle Fuel Sales Volume (Mcf),37139,35022,41665,62576,67255,59309,64495,59864,69319,54204,57374,47879,15563,10984,59922,71910,73341,111973,154266,120138,66802,79210,66793
VA,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,1000,0,0,0,0,0,0,0,13844,11209,13252,394099,416166,499814,563205,769159,772748,763364,778931
VA,Vehicle Fuel Sales Price (Dollars),4.52,4.22,4.58,5.08,6.41,4.65,6.25,6.37,10.12,7.96,7.58,10.66,7.16,4.16,4.21,12.63,15.09,13.23,10.33,9.54,9.94,11.29,10.95
VA,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,1.0,,,,,,,3.91,4.04,4.04
VA,Vehicle Fuel Sales Revenue (Dollars),187504,178131,260369,349530,396168,268876,384787,378916,701665,387041,427315,510228,105418,47290,272743,1090148,763526,1292242,1600817,1135001,744063,965048,843908
VA,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,11251,0,0,0,0,0,0,2185724,2706906,3126821
VA,Vehicle Fuel Total Customers,78,94,81,101,104,124,140,109,76,48,23,15,18,18,21,38,80,107,147,126,90,88,102
VA,Vehicle Fuel Sales Customers,78,94,81,101,103,124,140,109,76,48,23,15,17,17,20,35,77,103,142,118,82,81,93
VA,Vehicle Fuel Transported Customers,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,3,4,5,8,8,7,9
