,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
135,IA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,400%+,0.389,0.0,0.0,0.0,0.0,
136,IA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,0-100%,0.88,0.0,0.0,0.0,0.0,
137,IA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,100-150%,0.486,0.0,0.0,0.0,0.0,
138,IA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,150-200%,0.651,0.0,0.0,0.0,0.0,
139,IA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,200-400%,1.798,0.0,0.0,0.0,0.0,
140,IA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,400%+,2.594,0.0,0.0,0.0,0.0,
141,IA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,0-100%,7.096,0.0,295.6,0.0,0.0,inf
142,IA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,100-150%,3.526,0.0,0.0,0.0,0.0,
143,IA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,150-200%,4.635,0.0,0.0,0.0,0.0,
144,IA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,200-400%,5.527,0.0,0.0,0.0,0.0,
145,IA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,400%+,10.702,19757.34,384.01,0.0,0.0,1.94
146,IA,OWNER,1940-59,10-19 UNIT,OTHER,0-100%,0.0,0.0,0.0,0.0,0.0,
147,IA,OWNER,1940-59,10-19 UNIT,OTHER,100-150%,0.046,0.0,0.0,0.0,0.0,
148,IA,OWNER,1940-59,10-19 UNIT,OTHER,150-200%,0.536,0.0,0.0,0.0,0.0,
149,IA,OWNER,1940-59,10-19 UNIT,OTHER,200-400%,0.796,0.0,0.0,0.0,0.0,
150,IA,OWNER,1940-59,10-19 UNIT,OTHER,400%+,1.098,0.0,0.0,0.0,0.0,
151,IA,OWNER,1940-59,10-19 UNIT,SOLAR,0-100%,0,0.0,0.0,0.0,0.0,
152,IA,OWNER,1940-59,10-19 UNIT,SOLAR,100-150%,0,0.0,0.0,0.0,0.0,
153,IA,OWNER,1940-59,10-19 UNIT,SOLAR,150-200%,0,0.0,0.0,0.0,0.0,
154,IA,OWNER,1940-59,10-19 UNIT,SOLAR,200-400%,0,0.0,0.0,0.0,0.0,
155,IA,OWNER,1940-59,10-19 UNIT,SOLAR,400%+,0,0.0,0.0,0.0,0.0,
156,IA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,0-100%,7.568,0.0,0.0,0.0,0.0,
157,IA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,100-150%,9.804,2929.54,230.6,24.04,0.0,8.690000000000001
158,IA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,150-200%,4.588,3490.89,274.78,28.65,0.0,8.690000000000001
159,IA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,200-400%,3.774,0.0,0.0,0.0,0.0,
160,IA,OWNER,1940-59,10-19 UNIT,UTILITY GAS,400%+,11.701,0.0,0.0,0.0,0.0,
161,IA,OWNER,1940-59,10-19 UNIT,WOOD,0-100%,0.011,0.0,0.0,0.0,0.0,
162,IA,OWNER,1940-59,10-19 UNIT,WOOD,100-150%,0.008,0.0,0.0,0.0,0.0,
163,IA,OWNER,1940-59,10-19 UNIT,WOOD,150-200%,0.01,0.0,0.0,0.0,0.0,
164,IA,OWNER,1940-59,10-19 UNIT,WOOD,200-400%,0.388,0.0,0.0,0.0,0.0,
165,IA,OWNER,1940-59,10-19 UNIT,WOOD,400%+,0.248,0.0,0.0,0.0,0.0,
166,IA,OWNER,1940-59,10-19 UNIT,COAL,0-100%,0,0.0,0.0,0.0,0.0,
167,IA,OWNER,1940-59,10-19 UNIT,COAL,100-150%,0,0.0,0.0,0.0,0.0,
168,IA,OWNER,1940-59,10-19 UNIT,COAL,150-200%,0,0.0,0.0,0.0,0.0,
169,IA,OWNER,1940-59,10-19 UNIT,COAL,200-400%,0,0.0,0.0,0.0,0.0,
170,IA,OWNER,1940-59,10-19 UNIT,COAL,400%+,0,0.0,0.0,0.0,0.0,
171,IA,OWNER,1940-59,10-19 UNIT,NONE,0-100%,0.19,0.0,0.0,0.0,0.0,
