State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CT,Commercial Total Volume (Mcf),42623818,42332844,47553163,48475941,44377880,40534682,38760343,35511230,35755574,32660166,35962824,37666037,39731231,40655891,44831793,42345774,46418032,51221480,52453182,50257771,52513473,58183733,57641696
CT,Commercial Sales Volume (Mcf),34915242,29062801,29861608,37967045,34425237,29346512,26410580,24498048,25150008,23202386,25710723,26634133,27407457,26587946,29312306,27571722,26856966,34422942,39938580,38341221,40247220,44469962,44716922
CT,Commercial Transported Volume (Mcf),7708576,13270043,17691555,10508896,9952643,11188170,12349763,11013182,10605566,9457780,10252101,11031904,12323774,14067945,15519487,14774052,19561066,16798538,12514602,11916550,12266253,13713771,12924774
CT,Commercial Sales Price (Dollars),7.72,7.64,7.66,8.5,9.97,8.15,10.99,11.61,13.58,14.68,13.16,14.93,11.83,11.4,10.33,10.13,10.13,10.94,9.81,10.06,10.49,10.57,11.02
CT,Commercial Transported Price (Dollars),,,,,,,,,,,,2.67,2.29,2.13,3.14,3.86,3.21,3.15,3.07,3.17,3.38,3.29,3.17
CT,Commercial Sales Revenue (Dollars),252455185,200495324,195248891,251338919,264440322,210625358,276469367,277035478,326928348,315631947,324254388,367691756,271922167,253814061,248560769,231504249,247075531,352463038,343510497,336958289,374140925,410611837,436082803
CT,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,38589046,38335516,40851284,48697698,54334873,62901461,55099520,40398321,38941425,42690740,46237402,41903403
CT,Commercial Total Customers,48195,47110,49930,52384,49815,49383,50691,50839,52572,52982,52389,53903,54510,54842,55028,55407,55500,56591,57403,58509,59027,59462,61988
CT,Commercial Sales Customers,45828,44172,44817,46861,44629,44137,45530,46681,48499,49056,48522,50023,50106,50132,50170,50312,48976,51613,54165,55641,56245,56458,58848
CT,Commercial Transported Customers,2367,2938,5113,5523,5186,5246,5161,4158,4073,3926,3867,3880,4404,4710,4858,5095,6524,4978,3238,2868,2782,3004,3140
CT,Industrial Total Volume (Mcf),33998252,31826904,32038723,32162162,25621602,29050977,23552757,20529488,20468762,21669677,22793871,22538996,24585173,24116998,26258304,26932430,29965125,28370712,25612440,24271429,24557162,24562149,24519524
CT,Industrial Sales Volume (Mcf),22957498,18138564,17882734,15206440,13840686,14206792,10675807,9031680,9499813,10517187,11407166,10656044,9213785,7512229,8138801,8699814,10015770,11170464,12123773,11888576,12382735,12728728,12544037
CT,Industrial Transported Volume (Mcf),11040754,13688340,14155989,16955722,11780916,14844185,12876950,11497808,10968949,11152490,11386705,11882952,15371388,16604769,18119503,18232616,19949355,17200248,13488667,12382853,12174427,11833421,11975487
CT,Industrial Sales Price (Dollars),5.08,4.29,4.26,5.38,7.93,5.84,8.53,10.25,12.32,12.17,11.51,13.56,10.52,11.12,9.33,8.73,8.52,9.2,7.86,7.83,8.12,8.37,8.64
CT,Industrial Transported Price (Dollars),,,,,,,,,,,,2.92,2.18,2.12,2.36,3.0,2.55,2.42,2.48,2.56,2.75,2.77,2.76
CT,Industrial Sales Revenue (Dollars),108631899,78793769,74235130,90496673,93746428,70544084,80233440,84213294,110970924,114177672,120208991,134590211,77750681,72085785,74566111,76780293,68610581,90147808,77042078,72141726,80189838,83419993,85519432
CT,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,23414225,24158734,25676718,29409046,33817212,34738547,31886741,26673381,24717086,26801668,25352900,24089246
CT,Industrial Total Customers,3458,3440,3465,3683,3881,3716,3625,3470,3437,3393,3317,3196,3138,3063,3062,3148,4454,4217,3945,3776,3599,3235,3181
CT,Industrial Sales Customers,3143,3025,2796,2953,2796,2620,2612,2625,2618,2575,2472,2386,2228,2110,2086,2162,3360,3340,3335,3207,3059,2960,2865
CT,Industrial Transported Customers,315,415,669,730,1085,1096,1013,845,819,818,845,810,910,953,976,986,1094,877,610,569,540,275,316
CT,Electric Total Volume (Mcf),12858588,10654576,13703921,1435907,1538705,59976493,61945730,97830375,102796533,119355135,94104059,98842280,119762228,136102399,154573360,158644162,153581348,137884355,163658631,168996899,144749988,189975226,199525689
CT,Electric Sales Volume (Mcf),181241,1470,1180,241615,218581,183761,320870,3991273,4205201,3888677,4120650,4432757,3952368,3524154,3817961,1861943,191850,4732,5048,168477,145498,157348,141384
CT,Electric Transported Volume (Mcf),12677347,10653106,13702741,1194292,1320124,59792732,61624860,93839102,98591332,115466458,89983409,94409523,115809860,132578245,150755399,156782219,153389498,137879623,163653583,168828422,144604490,189817878,199384305
CT,Electric Sales Price (Dollars),3.8,7.09,7.37,6.75,8.18,5.78,6.19,6.07,7.06,7.34,7.16,8.88,4.86,5.16,4.88,3.82,4.65,37.54,35.06,7.75,9.57,8.85,9.07
CT,Electric Transported Price (Dollars),,,,,,,,,,,,1.69,0.58,0.38,1.03,1.33,1.44,2.48,1.49,0.49,0.49,0.49,0.78
CT,Electric Sales Revenue (Dollars),523938,10427,8692,1631492,1787842,1061965,1987172,24220447,29671199,28532653,29521666,39354101,19205044,18178796,18628608,7115262,892776,177645,176970,1306193,1391970,1392175,1282486
CT,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,15127785,19481228,8506836,7749315,7797848,8189898,9529508,8999989,8480433,8196712,8414521,7739848
CT,Electric Total Customers,5,4,4,4,2,9,14,14,14,16,17,17,17,17,17,18,17,18,18,19,19,19,20
CT,Electric Sales Customers,2,1,1,1,1,2,4,4,4,5,5,5,5,5,4,5,1,1,1,2,3,3,3
CT,Electric Transported Customers,3,3,3,3,1,7,10,10,10,11,12,12,12,12,13,13,16,17,17,17,16,16,17
CT,Vehicle Fuel Total Volume (Mcf),55878,76802,92541,102840,96557,95689,86937,77658,47310,20852,14545,15532,13386,14866,17112,26730,8809,187577,210258,200885,212007,211611,200483
CT,Vehicle Fuel Sales Volume (Mcf),55878,76802,92541,102840,96557,95689,86937,77658,47310,20852,14545,15532,13386,14866,17112,26730,3149,180249,194628,182921,198674,211611,200483
CT,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5660,7328,15630,17964,13333,0,0
CT,Vehicle Fuel Sales Price (Dollars),5.36,4.86,4.8,6.95,8.45,8.32,58.29,11.51,13.86,17.25,18.87,22.32,14.13,17.15,20.04,11.58,17.55,16.52,14.66,14.22,15.17,15.87,15.56
CT,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,2.69,,
CT,Vehicle Fuel Sales Revenue (Dollars),317179,400033,473047,772372,853472,845884,931584,982094,690850,383489,299204,373328,204274,242451,318113,366125,54346,2491221,2551747,2291651,2761927,2821683,2696877
CT,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35806,0,0
CT,Vehicle Fuel Total Customers,120,131,123,116,102,101,31,23,21,17,13,13,15,15,17,14,12,224,208,159,154,152,149
CT,Vehicle Fuel Sales Customers,120,131,123,116,102,101,31,23,21,17,13,13,15,15,17,14,11,223,207,158,153,152,149
CT,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
