State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NM,Commercial Sales Customers,38388,41210,42740,42977,42976,44449,44322,44677,45979,45406,46004,46648,46007,45679,46104,45298,46348,46299,46604,46766,46947,47034,47088
NM,Commercial Transported Customers,530,857,1094,1187,1330,1020,1169,1284,1766,1827,2043,2587,2839,3078,3302,3616,3815,3917,3980,3971,4082,4188,4091
NM,Industrial Total Volume (Mcf),25874788,25048066,25842054,29886288,33154115,23366362,24381462,22048069,24822830,18239454,18022612,18701870,15680143,16778786,20500178,19581774,18794024,19090940,17937232,16108637,15411766,18769462,18361758
NM,Industrial Sales Volume (Mcf),2462899,2444797,4243871,4941157,3354765,3651401,2992887,2465309,2074063,2116463,1911344,1865350,1865319,2082009,2094959,1553596,1511707,1540151,1428224,1453153,1024735,1094722,1601369
NM,Industrial Transported Volume (Mcf),23411889,22603269,21598183,24945131,29799350,19714961,21388575,19582760,22748767,16122991,16111268,16836520,13814824,14696777,18405219,18028178,17282317,17550789,16509008,14655484,14387031,17674740,16760389
NM,Industrial Sales Price (Dollars),3.82,3.55,3.11,4.2,4.5,4.43,5.72,6.67,9.21,8.45,8.59,9.97,6.86,6.96,7.18,5.41,5.92,6.77,5.22,5.07,5.4,4.88,4.62
NM,Industrial Transported Price (Dollars),,,,,,,,,,,,0.27,0.25,0.27,0.28,0.25,0.25,0.24,0.23,0.25,0.27,0.26,0.23
NM,Industrial Sales Revenue (Dollars),7836484,7875728,11199045,21689607,13745211,14117115,16414444,16416211,17879885,18869805,16332292,19155163,10084043,12842575,13037266,7699206,8440674,9519527,6597689,6078948,5180567,4074725,5570286
NM,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,3662975,3070426,3480189,3990783,3648933,3483379,3207958,2986665,2673774,2862568,3240995,3003881
NM,Industrial Total Customers,1366,1549,1482,1517,1875,1356,1270,1164,988,1062,470,383,471,438,360,121,123,118,116,111,92,82,91
NM,Industrial Sales Customers,1279,1467,1412,1440,1801,1279,1215,1106,937,991,414,332,419,390,315,73,74,66,62,58,32,32,40
NM,Industrial Transported Customers,87,82,70,77,74,77,55,58,51,71,56,51,52,48,45,48,49,52,54,53,60,50,51
NM,Electric Total Volume (Mcf),15691543,16939049,37125490,30429428,37713689,21996605,23189521,25291295,26745550,47740976,53871347,63272733,82892421,80745626,86084254,89274527,86719718,85925580,92718286,98881613,92498295,124035945,130818851
NM,Electric Sales Volume (Mcf),2056051,2741501,3463124,3608215,4551275,206434,80348,138591,81602,324639,157113,120322,109824,346299,125554,684073,982093,472141,428590,698934,463288,532380,1166299
NM,Electric Transported Volume (Mcf),13635492,14197548,33662366,26821213,33162414,21790171,23109173,25152704,26663948,47416337,53714234,63152411,82782597,80399327,85958700,88590454,85737625,85453439,92289696,98182679,92035007,123503565,129652552
NM,Electric Sales Price (Dollars),3.68,3.32,3.13,4.66,4.62,3.09,4.58,5.38,6.14,9.28,7.27,7.65,4.47,5.5,5.44,4.81,4.85,6.34,4.6,3.8,4.84,3.95,3.04
NM,Electric Transported Price (Dollars),,,,,,,,,,,,0.09,0.1,0.13,0.2,0.16,0.16,0.13,0.22,5.4,6.85,6.0,6.1
NM,Electric Sales Revenue (Dollars),7735841,9130384,10912474,16591215,29292513,638659,366520,745486,472316,1940482,1136169,818286,438857,1873611,533135,3172987,5371748,3535793,2330824,3204791,2835830,2583384,4143176
NM,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,643594,808760,937926,1003149,1100816,1012719,780247,1672269,2057271,1394550,3646827,2779592
NM,Electric Total Customers,8,14,13,10,14,13,13,12,15,16,21,21,17,17,18,20,19,19,20,21,21,23,23
NM,Electric Sales Customers,3,7,8,7,8,7,6,5,6,6,8,7,6,5,6,7,6,6,6,6,6,6,5
NM,Electric Transported Customers,5,7,5,3,6,6,7,7,9,10,13,14,11,12,12,13,13,13,14,15,15,17,18
NM,Vehicle Fuel Total Volume (Mcf),158336,188967,168313,269491,303883,493718,324784,310936,159120,172979,174105,144967,342432,549340,173059,131123,139930,182280,197489,207389,208385,217976,215647
NM,Vehicle Fuel Sales Volume (Mcf),109746,117518,83660,163124,303883,181329,159664,149590,1826,1071,384,0,146413,36365,85110,37108,44097,71051,89012,87843,83269,92256,60206
NM,Vehicle Fuel Transported Volume (Mcf),48590,71449,84653,106367,0,312389,165120,161346,157294,171908,173721,144967,196019,512975,87949,94015,95833,111229,108477,119546,125116,125720,155441
NM,Vehicle Fuel Sales Price (Dollars),5.32,4.15,5.1,5.75,6.03,5.59,5.63,6.66,6.32,7.8,7.83,,4.88,5.96,4.99,5.31,9.07,11.07,8.98,11.07,15.1,14.9,13.4
NM,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,0.42,,,,,,,0.51,0.51,0.02
NM,Vehicle Fuel Sales Revenue (Dollars),513000,461255,353902,685078,1801365,599987,539309,444956,3006,5653,2217,0,552626,162335,802801,372791,772729,1071333,1155325,1013714,1168567,1245378,806782
NM,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,216497,0,0,0,0,0,0,63778,63854,3828
NM,Vehicle Fuel Total Customers,51,40,29,86,16,20,20,17,22,18,14,7,16,10,13,24,30,44,320,1308,1776,2232,44
NM,Vehicle Fuel Sales Customers,48,37,19,67,16,18,15,12,10,10,7,0,10,4,7,17,24,37,312,1301,1769,2226,39
NM,Vehicle Fuel Transported Customers,3,3,10,19,0,2,5,5,12,8,7,7,6,6,6,7,6,7,8,7,7,6,5
