State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CO,Electric Sales Volume (Mcf),17534457,12886415,6781788,13294841,15030310,13355338,10049371,7078306,6766271,5984269,7054264,5034038,2958287,250525,10015401,10119209,11978172,13359601,12198798,15640083,11728231,17524104,17671525
CO,Electric Transported Volume (Mcf),427609,254134,18268762,21720023,15177039,13900779,15132841,10349417,11129547,12732575,19522230,17793567,19063694,60820297,95707992,87054379,92306125,99584377,101004119,113074287,116393254,144241135,144570528
CO,Electric Sales Price (Dollars),3.01,2.64,2.68,3.46,3.92,3.04,4.51,7.77,10.17,10.48,5.6,7.14,5.71,10.6,5.1,3.65,4.66,5.22,3.62,3.21,3.85,3.46,2.84
CO,Electric Transported Price (Dollars),,,,,,,,,,,,5.24,3.2,3.97,0.21,0.13,0.13,1.5,6.15,0.19,0.19,0.27,0.29
CO,Electric Sales Revenue (Dollars),53576344,36713504,17294156,46926893,56550272,36509578,44969681,40853506,48325594,37349210,31663927,33610157,10597724,2656109,51094104,36962045,55760247,69684276,44129624,50211915,45147420,60720132,50262445
CO,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,52848089,28669677,40273733,8361835,4617987,5045094,7929617,19230481,11987619,12593979,14229828,19441972
CO,Electric Total Customers,47,7,21,48,12,10,10,11,11,9,9,8,7,11,19,18,18,26,29,19,19,21,26
CO,Electric Sales Customers,42,5,6,35,7,7,7,7,7,6,6,5,5,3,4,4,4,4,4,4,4,4,5
CO,Electric Transported Customers,5,2,15,13,5,3,3,4,4,3,3,3,2,8,15,14,14,22,25,15,15,17,21
CO,Vehicle Fuel Total Volume (Mcf),13371,12749,9347,35678,11211,7284,7740,7406,10714,3891,1180,229157,219046,227909,315262,158047,290472,315919,328953,786623,844260,1130572,903404
CO,Vehicle Fuel Sales Volume (Mcf),13371,12749,9347,35678,11211,7284,7740,7406,10714,3891,1180,229139,219025,227892,315262,158047,290472,315919,320499,328500,352902,295403,299159
CO,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,18,21,17,0,0,0,0,8454,458123,491358,835169,604245
CO,Vehicle Fuel Sales Price (Dollars),2.48,2.22,2.55,3.68,4.28,3.39,4.2,6.08,8.17,7.44,9.3,13.63,8.75,9.37,12.93,8.52,8.26,8.67,8.69,7.4,8.72,10.89,10.94
CO,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,14.12,,,,,,,7.66,8.52,9.16
CO,Vehicle Fuel Sales Revenue (Dollars),32765,26638,19494,140808,47798,25981,32208,44386,87553,20690,10290,3110169,1998098,2459710,3013167,1841070,3371161,3858415,3339818,3200166,4592287,3795233,4004518
CO,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,5875223,11263492,7444265
CO,Vehicle Fuel Total Customers,3,3,3,2,2,2,2,2,1,2,2,24,24,24,25,26,296,274,208,154,156,158,154
CO,Vehicle Fuel Sales Customers,3,3,3,2,2,2,2,2,1,2,2,23,23,23,25,26,296,274,206,151,153,153,150
CO,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,3,5,4
