State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NH,Industrial Total Volume (Mcf),5830495,5877994,5911632,8537430,8684623,8054424,7881851,7387571,6888891,5967991,6336675,5370355,4687841,6021742,7082835,7006638,7866290,8455809,8386244,8454081,9498892,9915506,9834386
NH,Industrial Sales Volume (Mcf),2843798,1805983,1436585,1548121,1125617,988337,946567,790611,728764,871546,970362,949395,965619,768808,756574,630446,586491,774038,812130,485056,467005,799423,719571
NH,Industrial Transported Volume (Mcf),2986697,4072011,4475047,6989309,7559006,7066087,6935284,6596960,6160127,5096445,5366313,4420960,3722222,5252934,6326261,6376192,7279799,7681771,7574114,7969025,9031887,9116083,9114815
NH,Industrial Sales Price (Dollars),5.26,5.1,4.49,6.2,8.07,7.72,9.27,11.84,12.24,12.6,13.62,14.3,13.26,11.85,12.28,10.97,10.43,9.85,10.2,8.67,9.23,9.91,9.3
NH,Industrial Transported Price (Dollars),,,,,,,,,,,,1.05,1.16,0.94,1.46,1.56,1.44,1.52,1.76,1.72,1.68,1.89,1.92
NH,Industrial Sales Revenue (Dollars),13944360,8418431,6611939,9569253,8919760,7292144,8681971,9373795,8923762,10934658,13050989,13639574,12416730,8907286,8752810,6604136,6262307,7325025,8388767,4165935,4246903,7843744,6796932
NH,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,4813111,4604461,5815209,6812254,7198629,7779406,9684999,11284130,11129126,11205399,12592701,12858065
NH,Industrial Total Customers,385,389,417,432,331,437,550,305,397,421,578,5298,155,306,362,466,403,193,193,185,186,193,194
NH,Industrial Sales Customers,332,326,345,338,237,260,289,41,55,49,51,5207,34,31,25,30,35,55,48,43,44,51,54
NH,Industrial Transported Customers,53,63,72,94,94,177,261,264,342,372,527,91,121,275,337,436,368,138,145,142,142,142,140
NH,Electric Total Volume (Mcf),0,0,0,483155,487922,9008090,27085250,35390579,45372210,40691626,38403275,48156737,37835159,40376673,48033176,49376000,29435637,31173239,42366379,33517236,30887938,26738723,28596280
NH,Electric Sales Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,Electric Transported Volume (Mcf),0,0,0,483155,487922,9008090,27085250,35390579,45372210,40691626,38403275,48156737,37835159,40376673,48033176,49376000,29435637,31173239,42366379,33517236,30887938,26738723,28596280
NH,Electric Sales Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
NH,Electric Transported Price (Dollars),,,,,,,,,,,,0.8,0.94,0.21,,,,,,,,,
NH,Electric Sales Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,2449170,2460268,391788,0,0,0,0,0,0,0,0,0
NH,Electric Total Customers,0,0,0,1,1,2,2,2,2,3,3,4,4,4,5,2,3,3,3,3,5,5,5
NH,Electric Sales Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,Electric Transported Customers,0,0,0,1,1,2,2,2,2,3,3,4,4,4,5,2,3,3,3,3,5,5,5
NH,Vehicle Fuel Total Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,933962,2158,1652,284,534
NH,Vehicle Fuel Sales Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,933962,2158,1652,284,534
NH,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,Vehicle Fuel Sales Price (Dollars),,,,,,,,,,,,,,,,,,11.92,4.42,13.81,13.9,13.32,13.4
NH,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
NH,Vehicle Fuel Sales Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,4128299,29798,22965,3784,7157
NH,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,Vehicle Fuel Total Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,11,11,11,11
NH,Vehicle Fuel Sales Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,11,11,11,11
NH,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
