State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
WY,Electric Transported Price (Dollars),,,,,,,,,,,,,,,,,,3.44,,14.38,10.64,9.46,2.87
WY,Electric Sales Revenue (Dollars),72979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WY,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24231,0,840163,840222,840861,843237
WY,Electric Total Customers,1,0,0,0,1,0,0,0,1,1,1,1,1,2,3,3,3,8,4,4,4,4,3
WY,Electric Sales Customers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WY,Electric Transported Customers,0,0,0,0,1,0,0,0,1,1,1,1,1,2,3,3,3,8,4,4,4,4,3
WY,Vehicle Fuel Total Volume (Mcf),12556,9783,14108,14373,9319,5589,5436,5651,7373,4381,6199,7348,7427,7320,9009,28296,51066,67911,66361,67419,17540,15530,16182
WY,Vehicle Fuel Sales Volume (Mcf),12555,9783,14108,14373,9319,5589,5436,5651,7373,4381,6199,7348,7427,7320,9009,12138,20612,30960,23090,13386,15354,15530,14714
WY,Vehicle Fuel Transported Volume (Mcf),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16158,30454,36951,43271,54033,2186,0,1468
WY,Vehicle Fuel Sales Price (Dollars),4.03,4.56,4.53,5.2,7.29,5.58,8.86,13.78,9.48,10.81,5.79,6.51,5.79,10.08,11.96,14.15,11.73,13.19,10.07,11.68,9.04,8.39,11.34
WY,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,1.92,,2.46
WY,Vehicle Fuel Sales Revenue (Dollars),69751,61622,87031,74317,79670,38233,42589,49461,69895,47354,35918,47844,43038,73753,107742,171801,272394,449295,252386,198931,150019,135323,169951
WY,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202,0,3612
WY,Vehicle Fuel Total Customers,15,8,5,12,12,2,2,2,1,1,1,1,1,1,1,1,3,7,5,5,7,16,14
WY,Vehicle Fuel Sales Customers,14,8,5,12,12,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,6,16,13
WY,Vehicle Fuel Transported Customers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,1
