State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
VT,Vehicle Fuel Total Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,1021,1150,958,817,0,0,0
VT,Vehicle Fuel Sales Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0
VT,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,1021,0,958,817,0,0,0
VT,Vehicle Fuel Sales Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
VT,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
VT,Vehicle Fuel Sales Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,Vehicle Fuel Total Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0
VT,Vehicle Fuel Sales Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
VT,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
