State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NY,Commercial Transported Customers,9785,23775,33322,42479,47778,48310,50065,58932,56948,71456,86874,92834,102504,114064,122545,129295,133282,132514,133495,129104,123260,115021,111399
NY,Industrial Total Volume (Mcf),196351857,172042771,101564413,96507799,84411101,92248691,82429127,78289450,80682458,77827001,77272827,79965796,72166406,75475169,75161623,74133318,79775916,84254751,83057971,80850052,82848073,91429630,90329655
NY,Industrial Sales Volume (Mcf),16838866,14295269,14478344,10903326,9076023,10118241,8743097,8361246,11831463,9109299,9502763,9151223,8414569,8016051,5945385,5008157,5007221,5155419,5146922,4661641,4799595,5277597,5222670
NY,Industrial Transported Volume (Mcf),179512991,157747502,87086069,85604473,75335078,82130450,73686030,69928204,68850995,68717702,67770064,70814573,63751837,67459118,69216238,69125161,74768695,79099332,77911049,76188411,78048478,86152033,85106985
NY,Industrial Sales Price (Dollars),5.3,4.86,4.62,6.48,8.07,6.36,7.84,8.61,10.66,11.4,10.83,11.5,9.49,8.72,8.53,7.52,7.3,7.66,6.06,5.26,6.49,7.13,6.5
NY,Industrial Transported Price (Dollars),,,,,,,,,,,,2.12,2.13,1.86,1.68,2.11,1.92,1.92,1.86,2.06,1.95,1.93,1.8
NY,Industrial Sales Revenue (Dollars),79374160,57530799,56446077,66914977,70067813,55999230,64225306,67340527,127254180,96154700,108637176,112527144,80092411,68565600,48635935,34635553,37273616,41899879,34088121,27583900,34607426,41345516,40231693
NY,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,75848554,75333247,77302313,77009100,71601861,76742253,78068547,74509256,78417489,72927549,74542635,70047196
NY,Industrial Total Customers,6187,5294,6136,6553,6501,3068,2984,2963,3752,3642,7484,7080,6634,6236,6609,5910,6311,6313,6031,6466,6650,6867,7049
NY,Industrial Sales Customers,5049,4150,4740,5118,5060,1772,1712,1708,2494,2370,5455,4910,4264,3712,3954,3231,3632,3658,3457,3955,4251,4543,4822
NY,Industrial Transported Customers,1138,1144,1396,1435,1441,1296,1272,1255,1258,1272,2029,2170,2370,2524,2655,2679,2679,2655,2574,2511,2399,2324,2227
NY,Electric Total Volume (Mcf),301729118,270305755,366454876,323791532,306118733,339742797,266466836,252428800,329765140,427082979,440876409,416693213,409260043,462102917,445106259,518487699,476666746,481529811,496586515,502279098,413420053,461684771,415734514
NY,Electric Sales Volume (Mcf),185440579,186418150,159745237,59411129,66239567,2102351,1401320,520066,483948,969293,1166872,775950,746322,342037,949995,1599716,1125310,603617,677914,431811,554085,587356,838854
NY,Electric Transported Volume (Mcf),116288539,83887605,206709639,264380403,239879166,337640446,265065516,251908734,329281192,426113686,439709537,415917263,408513721,461760880,444156264,516887983,475541436,480926194,495908601,501847287,412865968,461097415,414895660
NY,Electric Sales Price (Dollars),2.85,2.68,2.48,5.93,5.42,5.19,6.52,7.14,9.93,8.28,8.39,11.12,4.69,5.03,4.92,3.88,4.66,3.73,2.9,2.02,2.61,3.26,2.32
NY,Electric Transported Price (Dollars),,,,,,,,,,,,0.9,0.52,0.51,0.36,0.32,0.67,0.39,0.38,0.45,0.46,0.44,0.61
NY,Electric Sales Revenue (Dollars),525956342,486397354,416638325,311771472,252885149,8662243,9494674,3685944,4805501,8023925,9785162,8632180,3499838,1719227,4191866,6194245,5234357,2250953,1962991,874364,1446047,1915857,1948490
NY,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,138875991,113266049,93253948,91827901,96213070,64829401,97035005,92397740,96548274,96844624,110205112,85386979
NY,Electric Total Customers,17,983,37,80,74,151,157,50,58,61,65,65,68,68,67,67,67,67,70,70,73,75,77
NY,Electric Sales Customers,6,972,8,39,36,40,49,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3
NY,Electric Transported Customers,11,11,29,41,38,111,108,47,55,58,62,62,65,65,63,63,63,64,67,67,70,72,74
NY,Vehicle Fuel Total Volume (Mcf),437339,456862,575230,941920,1336857,1270952,1365519,1572108,1242138,1505927,1578115,1306699,1119978,1536560,1242903,345860,384577,496649,630971,887748,1000208,932450,925696
NY,Vehicle Fuel Sales Volume (Mcf),437339,456862,575230,941920,1336857,1270952,1365519,1572108,1239695,1504394,1576862,1305514,1119121,1535705,1241618,279493,278282,365918,464304,510150,549495,464623,470769
NY,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,2443,1533,1253,1185,857,855,1285,66367,106295,130731,166667,377598,450713,467827,454927
NY,Vehicle Fuel Sales Price (Dollars),4.98,5.94,5.7,5.4,6.96,5.64,8.11,9.94,12.17,14.2,15.17,19.72,12.7,14.95,18.12,20.47,16.91,18.19,12.98,11.79,11.33,11.23,9.99
NY,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,10.47,,,,,,,1.45,1.17,10.76
NY,Vehicle Fuel Sales Revenue (Dollars),1339393,3042142,2958262,5501508,8944236,6727563,9962497,13279268,14286715,19703591,21203884,24207709,13286994,12782956,12183106,5870387,5728867,6858004,7699473,7586622,6659971,5120080,4891236
NY,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,8949,0,0,0,0,0,0,653139,547827,484085
NY,Vehicle Fuel Total Customers,113,907,301,91,272,192,200,194,220,117,161,198,184,179,176,451,440,421,267,228,232,256,260
NY,Vehicle Fuel Sales Customers,113,907,301,91,272,192,200,194,182,87,131,141,128,119,100,448,436,417,261,222,223,247,250
NY,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,38,30,30,57,56,60,76,3,4,4,6,6,9,9,10
