State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AL,Industrial Transported Volume (Mcf),151727456,152823240,159662765,155042353,120717318,125467121,124857253,129337404,115449411,114698627,114324908,103661880,94597072,109030866,117277400,133764730,137103372,143849181,143568628,145118020,145135757,166127830,166131948
AL,Industrial Sales Price (Dollars),4.33,4.08,4.13,5.27,6.99,5.68,7.64,8.56,10.52,11.1,10.28,11.74,9.19,8.32,7.86,6.71,7.34,7.88,7.06,6.42,6.97,6.84,6.78
AL,Industrial Transported Price (Dollars),,,,,,,,,,,,0.34,0.33,0.45,0.44,0.51,0.44,0.52,0.46,0.4,0.4,0.43,0.49
AL,Industrial Sales Revenue (Dollars),172415163,146754813,148048802,200415448,217204876,180759625,223715241,249226706,339096564,333753189,314419602,409208572,237269101,238422028,201137787,165276699,211020727,240345104,177028736,179412527,217694828,223157618,200903957
AL,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,41217548,41374452,41618870,41111133,44899832,46716390,47392194,49435248,49991856,49449220,54024086,59265214
AL,Industrial Total Customers,2495,2463,2619,2792,2781,2730,2743,2799,2787,2735,2704,2757,3057,3039,2988,3045,3143,3244,3303,3317,3457,3493,3511
AL,Industrial Sales Customers,2223,2224,2380,2507,2468,2407,2430,2495,2488,2442,2409,2476,2786,2758,2725,2783,2876,2973,3034,3058,3193,3229,3245
AL,Industrial Transported Customers,272,239,239,285,313,323,313,304,299,293,295,281,271,281,263,262,267,271,269,259,264,264,266
AL,Electric Total Volume (Mcf),11715542,27277611,17041016,31809516,28592346,44113067,86495417,91247842,90713640,125926905,165921968,174287044,221622251,294189790,369885872,430787141,361630095,373080081,428856104,507727401,444201045,504210076,490120456
AL,Electric Sales Volume (Mcf),521330,894864,812962,760116,978792,1151876,751335,687120,904725,628201,252296,79314,54530,123578,190745,131703,92557,368581,659272,554047,304336,374836,548021
AL,Electric Transported Volume (Mcf),11194212,26382747,16228054,31049400,27613554,42961191,85744082,90560722,89808915,125298704,165669672,174207730,221567721,294066212,369695127,430655438,361537538,372711500,428196832,507173354,443896709,503835240,489572435
AL,Electric Sales Price (Dollars),3.14,2.69,4.06,5.51,7.44,4.31,6.39,6.9,10.02,8.25,8.5,13.02,5.71,5.72,5.04,3.56,4.5,4.88,3.33,3.17,3.61,3.69,3.0
AL,Electric Transported Price (Dollars),,,,,,,,,,,,0.13,0.16,0.12,0.13,0.11,0.12,1.71,0.09,0.08,0.09,0.09,0.08
AL,Electric Sales Revenue (Dollars),1638117,2408735,1792796,4188803,4502292,4970103,4803657,4877985,9311547,5179479,2144252,1032661,311611,707451,892649,475595,396074,1783509,2360138,1910582,1156285,1440309,1746927
AL,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,2689618,2825300,2665691,2679978,8176884,7504449,7153603,2564379,3315444,3222115,3992504,4229076
AL,Electric Total Customers,7,10,14,17,20,13,19,21,21,19,18,21,17,18,20,22,22,21,21,22,21,21,22
AL,Electric Sales Customers,2,2,8,8,8,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2
AL,Electric Transported Customers,5,8,6,9,12,11,18,19,19,17,17,20,16,17,18,20,20,19,19,20,19,19,20
AL,Vehicle Fuel Total Volume (Mcf),2428,2214,4235,11784,865,0,99,129,0,0,0,4348,12029,11988,6743,38120,41734,50816,110828,144507,87523,80519,62192
AL,Vehicle Fuel Sales Volume (Mcf),2428,2214,4235,11784,865,0,0,0,0,0,0,4348,12029,11988,6743,24477,15290,49813,106806,113767,87094,80184,61891
AL,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,99,129,0,0,0,0,0,0,0,13643,26444,1003,4022,30740,429,335,301
AL,Vehicle Fuel Sales Price (Dollars),2.42,1.98,5.07,2.94,8.9,,,,,,,17.32,16.59,14.19,11.12,17.99,14.04,9.07,9.87,10.98,10.08,9.24,9.49
AL,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,11.85,11.86,11.86
AL,Vehicle Fuel Sales Revenue (Dollars),5875,4383,32281,27539,7700,0,0,0,0,0,0,75298,230606,194662,77199,440260,223861,423763,856982,974469,906574,778912,588482
AL,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5083,3972,3570
AL,Vehicle Fuel Total Customers,1,1,4,3,1,0,1,1,0,0,0,1,2,2,7,2,1101,288,323,143,126,96,122
AL,Vehicle Fuel Sales Customers,1,1,4,3,1,0,0,0,0,0,0,1,2,2,7,1,848,285,318,139,125,95,121
AL,Vehicle Fuel Transported Customers,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,253,3,5,4,1,1,1
