,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
91,PA,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,0-100%,10.928,1339.95,143.63,223.35,410.76,58.040000000000006
92,PA,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,100-150%,16.54,11442.41,404.15,360.6,247.33,8.84
93,PA,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,150-200%,14.341,15573.38,576.92,831.32,344.62,11.26
94,PA,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,200-400%,90.502,42772.13,1803.65,2510.45,48.06,10.2
95,PA,OWNER,1940-59,MOBILE_TRAILER,BOTTLED GAS,400%+,51.425,22990.6,626.64,565.54,12.27,5.24
96,PA,OWNER,1940-59,MOBILE_TRAILER,ELECTRICITY,0-100%,25.039,988.59,1992.02,0.0,0.0,201.5
97,PA,OWNER,1940-59,MOBILE_TRAILER,ELECTRICITY,100-150%,9.297,0.0,0.0,0.0,0.0,
98,PA,OWNER,1940-59,MOBILE_TRAILER,ELECTRICITY,150-200%,27.569,31581.86,2057.47,0.0,0.0,6.510000000000001
99,PA,OWNER,1940-59,MOBILE_TRAILER,ELECTRICITY,200-400%,85.007,42297.43,2500.32,12.07,0.0,5.94
100,PA,OWNER,1940-59,MOBILE_TRAILER,ELECTRICITY,400%+,47.405,26142.44,1798.26,0.0,0.0,6.88
101,PA,OWNER,1940-59,MOBILE_TRAILER,OTHER,0-100%,0.355,0.0,0.0,0.0,0.0,
102,PA,OWNER,1940-59,MOBILE_TRAILER,OTHER,100-150%,0.523,0.0,0.0,0.0,0.0,
103,PA,OWNER,1940-59,MOBILE_TRAILER,OTHER,150-200%,0.485,0.0,0.0,0.0,0.0,
104,PA,OWNER,1940-59,MOBILE_TRAILER,OTHER,200-400%,1.525,0.0,0.0,0.0,0.0,
105,PA,OWNER,1940-59,MOBILE_TRAILER,OTHER,400%+,3.791,0.0,0.0,0.0,0.0,
106,PA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,0-100%,0.015,0.0,0.0,0.0,0.0,
107,PA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,100-150%,0.029,0.0,0.0,0.0,0.0,
108,PA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,150-200%,0.018,0.0,0.0,0.0,0.0,
109,PA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,200-400%,0.005,0.0,0.0,0.0,0.0,
110,PA,OWNER,1940-59,MOBILE_TRAILER,SOLAR,400%+,0.159,0.0,0.0,0.0,0.0,
111,PA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,0-100%,77.956,4304.48,316.63,274.03,0.0,13.719999999999999
112,PA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,100-150%,65.243,13021.33,592.53,791.38,0.0,10.63
113,PA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,150-200%,41.087,19540.49,542.87,770.72,0.0,6.72
114,PA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,200-400%,116.01,49837.27,837.11,620.99,50.72,3.0300000000000002
115,PA,OWNER,1940-59,MOBILE_TRAILER,UTILITY GAS,400%+,102.42,41719.33,563.07,572.22,40.12,2.82
116,PA,OWNER,1940-59,MOBILE_TRAILER,WOOD,0-100%,20.967,2651.54,1327.78,0.0,785.3,79.69000000000001
117,PA,OWNER,1940-59,MOBILE_TRAILER,WOOD,100-150%,10.499,4514.45,353.6,0.0,11.88,8.1
118,PA,OWNER,1940-59,MOBILE_TRAILER,WOOD,150-200%,13.063,18309.34,1102.34,0.0,164.2,6.92
119,PA,OWNER,1940-59,MOBILE_TRAILER,WOOD,200-400%,53.637,60355.39,1076.4,122.35,817.39,3.34
120,PA,OWNER,1940-59,MOBILE_TRAILER,WOOD,400%+,30.715,48062.96,746.0,33.0,622.22,2.92
121,PA,OWNER,1940-59,MOBILE_TRAILER,COAL,0-100%,3.672,0.0,0.0,0.0,808.03,inf
122,PA,OWNER,1940-59,MOBILE_TRAILER,COAL,100-150%,0.494,0.0,0.0,0.0,0.0,
123,PA,OWNER,1940-59,MOBILE_TRAILER,COAL,150-200%,0.757,0.0,0.0,0.0,0.0,
124,PA,OWNER,1940-59,MOBILE_TRAILER,COAL,200-400%,1.505,0.0,0.0,0.0,0.0,
125,PA,OWNER,1940-59,MOBILE_TRAILER,COAL,400%+,5.543,57722.47,803.4,0.0,624.57,2.4699999999999998
126,PA,OWNER,1940-59,MOBILE_TRAILER,NONE,0-100%,0.969,0.0,0.0,0.0,0.0,
127,PA,OWNER,1940-59,MOBILE_TRAILER,NONE,100-150%,0.35,0.0,0.0,0.0,0.0,
128,PA,OWNER,1940-59,MOBILE_TRAILER,NONE,150-200%,1.057,0.0,0.0,0.0,0.0,
129,PA,OWNER,1940-59,MOBILE_TRAILER,NONE,200-400%,1.121,0.0,0.0,0.0,0.0,
130,PA,OWNER,1940-59,MOBILE_TRAILER,NONE,400%+,16.666,70924.65,1528.95,325.09,0.0,2.6100000000000003
131,PA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,0-100%,118.736,6832.85,1303.19,175.91,1323.86,41.02
132,PA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,100-150%,81.199,17164.28,1270.06,822.78,1115.78,18.69
133,PA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,150-200%,65.344,21427.76,838.78,847.32,1357.05,14.2
