State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MD,Commercial Sales Volume (Mcf),33407432,20994379,19380843,21788679,19489103,19421187,22452219,22448182,23277797,19123604,20632733,20865227,20401953,19555856,18452270,15875066,18650788,20431688,19362790,18114175,18602783,21178994,19411230
MD,Commercial Transported Volume (Mcf),16394142,36375140,38721959,33880082,40312501,44577387,48104532,47747056,46440162,43744013,50219548,49545279,48717375,47999568,49052549,48270870,52494385,54411253,50835760,52385689,53675768,56130728,56938111
MD,Commercial Sales Price (Dollars),7.31,7.17,6.92,8.1,10.27,9.0,10.24,10.6,13.62,15.24,14.0,14.79,13.06,10.64,10.74,10.17,12.48,13.17,11.52,10.48,13.04,12.26,12.82
MD,Commercial Transported Price (Dollars),,,,,,,,,,,,1.89,1.85,2.0,2.01,2.17,2.3,2.6,2.53,2.61,2.7,8.86,4.37
MD,Commercial Sales Revenue (Dollars),217984481,139522426,134778583,176147004,197789270,159963302,227317013,247982669,313712001,271865040,274016801,299165014,240008686,203961722,189941055,158792022,187671021,215018581,189716011,161909602,190971837,202714540,196828255
MD,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,87926838,86932417,90480303,101416333,101210640,113539848,133729056,133354818,135169868,141786187,149332006,158140130
MD,Commercial Total Customers,69056,67850,69301,70671,70691,71824,72076,72809,73780,74584,74856,75053,75771,75192,75788,75799,77117,77846,78138,78047,78005,78589,78882
MD,Commercial Sales Customers,65800,55443,52101,53155,53287,53932,54214,56424,58141,56405,56655,56644,56134,54966,53778,52383,52763,53961,53651,53251,53122,53588,54010
MD,Commercial Transported Customers,3256,12407,17200,17516,17404,17892,17862,16385,15639,18179,18201,18409,19637,20226,22010,23416,24354,23885,24487,24796,24883,25001,24872
MD,Industrial Total Volume (Mcf),65953662,38531397,37212792,40067499,27412214,27183273,21828955,23360087,23771863,23015199,20412604,21152682,23925593,23371399,21220133,17626306,13988666,14733606,14764510,15400296,15744031,16226953,18336060
MD,Industrial Sales Volume (Mcf),4886971,2688950,2418498,2444712,2334567,2164492,2187734,1926473,1951651,1551088,1593132,1335905,1266855,1228299,1177706,897351,957151,1077780,1120032,612473,623784,658482,637727
MD,Industrial Transported Volume (Mcf),61066691,35842447,34794294,37622787,25077647,25018781,19641221,21433614,21820212,21464111,18819472,19816777,22658738,22143100,20042427,16728955,13031515,13655826,13644478,14787823,15120247,15568471,17698333
MD,Industrial Sales Price (Dollars),5.16,6.18,5.68,7.44,9.13,7.9,9.68,11.32,12.67,13.22,11.86,14.24,11.15,9.88,9.78,9.48,9.98,12.56,11.98,10.68,11.94,11.3,15.46
MD,Industrial Transported Price (Dollars),,,,,,,,,,,,1.12,0.94,1.16,1.14,1.24,3.11,1.71,1.79,1.88,1.55,4.1,5.72
MD,Industrial Sales Revenue (Dollars),15902992,14149427,13770995,19223381,21184527,16054763,20939992,20461425,23747203,19941308,18457186,17982528,13553208,11117459,10144927,7190872,8103004,10716795,10861437,5392556,6137756,6020448,6423914
MD,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,16762039,17026801,18591096,18349095,14558156,13815097,17735357,17722649,19523249,21730280,21107139,24736481
MD,Industrial Total Customers,479,1372,536,329,795,1434,1361,1354,1325,1340,1333,1225,1234,1255,1226,1163,1173,1179,1169,1162,1155,1154,1147
MD,Industrial Sales Customers,313,150,193,98,607,1014,1060,1033,976,943,884,849,821,841,797,776,735,776,766,746,741,709,686
MD,Industrial Transported Customers,166,1222,343,231,188,420,301,321,349,397,449,376,413,414,429,387,438,403,403,416,414,445,461
MD,Electric Total Volume (Mcf),10910450,7938856,23201048,27729141,17704732,21831186,7832127,6171150,12897103,13075348,16520490,12239233,12191670,25540294,18614011,46952256,22017221,18676917,33076015,41596851,44270282,79141491,63083335
MD,Electric Sales Volume (Mcf),37362,4405,4554,3975,614719,428062,140642,44378,161595,202657,296169,424053,172259,208909,185558,293403,338559,231488,335988,572546,325013,375852,480685
MD,Electric Transported Volume (Mcf),10873088,7934451,23196494,27725166,17090013,21403124,7691485,6126772,12735508,12872691,16224321,11815180,12019411,25331385,18428453,46658853,21678662,18445429,32740027,41024305,43945269,78765639,62602650
MD,Electric Sales Price (Dollars),5.61,5.34,5.35,7.04,7.18,7.92,8.48,11.69,13.47,13.61,13.64,18.51,11.04,7.62,7.0,5.88,6.89,4.86,5.62,4.33,5.94,5.07,4.89
MD,Electric Transported Price (Dollars),,,,,,,,,,,,0.61,0.66,0.26,0.32,0.27,0.42,0.55,0.26,0.25,0.46,2.42,3.26
MD,Electric Sales Revenue (Dollars),209523,23506,24368,27993,4818197,4067463,1600765,518839,2177492,2757942,4039756,7848508,1901210,1592576,1298715,1723774,2331738,1124204,1887237,2481861,1929490,1905577,2350910
MD,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,3660466,2363244,1531622,1850190,2667477,3230883,2666332,5255708,6268714,7558395,9664146,11591211
MD,Electric Total Customers,9,10,11,6,11,11,11,9,10,10,10,10,11,11,11,11,11,11,11,10,12,12,11
MD,Electric Sales Customers,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MD,Electric Transported Customers,8,9,10,5,9,9,9,8,9,9,9,9,10,10,10,10,10,10,10,9,11,11,10
MD,Vehicle Fuel Total Volume (Mcf),57160,62012,55816,79396,105945,129558,118968,178050,94046,22455,9251,5071,4392,845,500,312769,346019,366667,267916,365373,372101,360707,336329
MD,Vehicle Fuel Sales Volume (Mcf),57160,62012,55816,79396,105945,129558,118968,178050,94046,22455,9251,5071,4392,845,500,0,77861,88877,107723,105938,96365,129346,116141
MD,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312769,268158,277790,160193,259435,275736,231361,220188
MD,Vehicle Fuel Sales Price (Dollars),3.5,3.17,3.14,6.06,6.07,4.99,7.85,9.25,8.22,11.8,10.66,13.31,9.41,7.4,5.09,,11.23,12.35,12.58,13.81,11.28,11.89,18.37
MD,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,4.04,3.47,3.37
MD,Vehicle Fuel Sales Revenue (Dollars),204898,191453,170510,443222,572397,543626,776984,1544382,813589,288154,105504,74338,49197,5064,2544,0,874706,1098073,1354686,1224186,1339138,1721894,1556644
MD,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113439,803196,741694
MD,Vehicle Fuel Total Customers,73,81,75,55,75,96,71,80,51,32,32,30,38,38,2,2,41,51,43,36,36,36,36
MD,Vehicle Fuel Sales Customers,73,81,75,55,75,96,71,80,51,32,32,30,38,38,2,0,39,49,41,34,34,34,34
MD,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
