State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
RI,Electric Sales Revenue (Dollars),0,0,4763,4312,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46908,111524,125103,82044,62153,31854
RI,Electric Total Customers,1,2,6,6,5,5,5,7,4,5,4,4,6,7,7,7,4,5,5,5,5,5,5
RI,Electric Sales Customers,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RI,Electric Transported Customers,1,2,2,4,4,5,5,7,4,5,4,4,6,7,7,7,4,5,5,5,5,5,5
RI,Vehicle Fuel Total Volume (Mcf),3339,5597,10986,23979,26029,18777,24900,15904,17437,15998,13264,10666,11850,2010,355,1480,2617,2704,72449,98278,101101,96794,94799
RI,Vehicle Fuel Sales Volume (Mcf),3339,5597,10986,23979,26029,18777,24900,15904,17437,15998,13264,10666,11850,2010,355,1480,2617,2704,33217,2584,2321,0,0
RI,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39232,95694,98780,96794,94799
RI,Vehicle Fuel Sales Price (Dollars),5.27,5.15,4.83,5.3,7.58,6.28,7.32,8.24,8.84,9.98,10.96,12.62,10.72,11.7,8.61,16.32,22.79,17.95,12.5,13.32,11.5,,
RI,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,1.97,2.04,1.85
RI,Vehicle Fuel Sales Revenue (Dollars),17592,28805,53035,127013,197221,117855,182382,131107,154213,159596,145309,134655,127024,23541,3057,24151,59638,48543,307492,34834,21899,0,0
RI,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195021,197485,175638
RI,Vehicle Fuel Total Customers,16,10,11,17,16,17,21,20,18,16,15,7,38,20,2,23,20,22,18,19,19,2,2
RI,Vehicle Fuel Sales Customers,16,10,11,17,16,17,21,20,18,16,15,7,38,20,2,23,20,22,16,17,17,0,0
RI,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
