State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SC,Industrial Transported Customers,320,281,273,207,216,174,192,176,191,211,201,191,181,186,192,220,229,227,219,221,225,235,232
SC,Electric Total Volume (Mcf),2709204,6109326,4998493,3220131,7303700,12298000,6984940,15553198,16188961,20587288,33869963,34840463,55838282,66245693,74659170,77875305,94308301,118902979,176539203,187357193,197119230,268683251,295319807
SC,Electric Sales Volume (Mcf),2709204,6109326,4998493,3182070,2531814,6316898,4858831,3329576,1490825,1870739,1425921,964954,629864,664789,445694,431240,381177,45838509,61822585,60798365,63093848,72738349,90688928
SC,Electric Transported Volume (Mcf),0,0,0,38061,4771886,5981102,2126109,12223622,14698136,18716549,32444042,33875509,55208418,65580904,74213476,77444065,93927124,73064470,114716618,126558828,134025382,195944902,204630879
SC,Electric Sales Price (Dollars),3.36,3.2,3.65,5.63,5.48,4.41,6.99,7.29,9.23,9.55,9.02,12.68,7.76,6.87,6.31,5.6,6.8,6.86,6.18,6.06,6.06,5.9,5.07
SC,Electric Transported Price (Dollars),,,,,,,,,,,,0.47,0.44,0.33,0.28,0.4,0.46,0.41,0.17,0.15,2.42,0.35,3.8
SC,Electric Sales Revenue (Dollars),8786987,19612574,17157816,16976677,10158254,28194302,29706485,22597978,13683672,17204231,12497245,11012512,3553150,4051928,2519952,2022825,1892948,243809190,206874697,189330368,225758057,282573975,295752849
SC,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,8604274,18547950,16674937,16016373,14314587,7330730,263080,413815,680097,4941638,10040649,10061558
SC,Electric Total Customers,15,15,16,18,17,20,12,14,14,15,12,13,12,13,14,14,15,15,18,19,22,26,27
SC,Electric Sales Customers,15,15,16,17,15,16,9,11,11,11,9,9,8,7,7,5,5,7,10,10,11,12,13
SC,Electric Transported Customers,0,0,0,1,2,4,3,3,3,4,3,4,4,6,7,9,10,8,8,9,11,14,14
SC,Vehicle Fuel Total Volume (Mcf),963,670,2202,2006,1877,9928,16075,15981,11189,8045,7016,6529,2821,2038,2859,17038,50477,80631,127692,185590,172491,112576,116120
SC,Vehicle Fuel Sales Volume (Mcf),963,670,2202,2006,1877,9928,16075,15981,11189,8045,7016,6529,2821,2038,430,7220,39166,80631,127692,185590,172491,112576,116120
SC,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429,9818,11311,0,0,0,0,0,0
SC,Vehicle Fuel Sales Price (Dollars),8.07,2.26,4.98,5.19,8.22,5.73,7.78,8.78,10.66,14.31,11.53,13.22,13.74,12.22,6.91,9.35,10.19,13.85,11.64,25.37,10.62,11.26,9.38
SC,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
SC,Vehicle Fuel Sales Revenue (Dollars),4982,129,11572,11040,14370,58919,126320,139473,111265,122072,76049,86852,35274,22751,3804,70531,404829,1109220,1397474,1698872,1790531,1348285,1132171
SC,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Vehicle Fuel Total Customers,2,3,10,10,10,11,6,6,6,5,5,6,7,11,7,7,134,240,207,206,28,23,25
SC,Vehicle Fuel Sales Customers,2,3,10,10,10,11,6,6,6,5,5,6,7,11,6,6,132,240,207,206,28,23,25
SC,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
