State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MN,Vehicle Fuel Total Volume (Mcf),30849,5459,16708,7539,9231,10055,7669,6573,6260,4571,3036,4011,2900,1502,1790,44767,101695,198421,312516,411978,439274,443555,496652
MN,Vehicle Fuel Sales Volume (Mcf),30374,4939,16118,6228,8206,8811,6454,6573,6260,4571,3036,4011,2900,1502,1790,44767,101695,198421,311813,411978,439274,443555,496652
MN,Vehicle Fuel Transported Volume (Mcf),475,520,590,1311,1025,1244,1215,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,0
MN,Vehicle Fuel Sales Price (Dollars),3.87,3.84,4.14,5.21,5.44,5.0,5.57,4.46,5.76,11.62,12.78,19.51,18.72,16.49,10.55,10.56,6.6,7.59,7.75,5.44,6.2,6.42,5.19
MN,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
MN,Vehicle Fuel Sales Revenue (Dollars),106202,19452,54990,28856,41157,41753,28762,29293,36040,53115,38805,78267,54290,24769,18892,472740,692250,1506552,1992619,2239850,2723682,2848936,2579578
MN,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,Vehicle Fuel Total Customers,38,25,13,21,21,24,21,16,15,13,11,9,3,2,2,10,18,19,21,16,14,13,12
MN,Vehicle Fuel Sales Customers,37,24,12,20,20,23,20,16,15,13,11,9,3,2,2,10,18,19,20,16,14,13,12
MN,Vehicle Fuel Transported Customers,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
