,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
4007431,CA,6061,Placer,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,7.5387395,TON
4008141,CA,6113,Yolo,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.7447206000000001,TON
4008711,CA,6083,Santa Barbara,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.12966026,TON
4010274,CA,6045,Mendocino,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
4010708,CA,6037,Los Angeles,Commercial Cooking,Nitrogen Oxides,CAP,0.0,TON
4011413,CA,6101,Sutter,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,24.29971,TON
4014548,CA,6007,Butte,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.46640649999999995,TON
4014909,CA,6077,San Joaquin,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,250.8451134102,TON
4015542,CA,6039,Madera,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,98.824387334,TON
4015549,CA,6039,Madera,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
4016575,CA,6031,Kings,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.61670991,TON
4017518,CA,6111,Ventura,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,131.14,TON
4018308,CA,6111,Ventura,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,14.343634,TON
4020909,CA,6007,Butte,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,519.59770936,TON
