,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
1391342,SC,45069,Marlboro,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01444007,TON
1392112,SC,45013,Beaufort,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,6.442609227999999,TON
1392160,SC,45077,Pickens,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.10930241,TON
1394259,SC,45055,Kershaw,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.9886589180000005,TON
1394682,SC,45031,Darlington,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,9.190973,TON
1398217,SC,45041,Florence,Commercial Cooking,Volatile Organic Compounds,CAP,11.08667738,TON
1400282,SC,45045,Greenville,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,144.03461000000001,TON
1401544,SC,45075,Orangeburg,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
1402492,SC,45089,Williamsburg,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.032265567,TON
1404751,SC,45027,Clarendon,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.034579514,TON
1406154,SC,45035,Dorchester,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.073614152,TON
1406393,SC,45005,Allendale,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.00122992837,TON
1406454,SC,45037,Edgefield,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01501385,TON
1407592,SC,45019,Charleston,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.1934942,TON
1408057,SC,45061,Lee,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.8777591999999999,TON
1409051,SC,45061,Lee,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.014618161999999999,TON
1409056,SC,45021,Cherokee,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.059603,TON
1411175,SC,45007,Anderson,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
1413435,SC,45081,Saluda,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00022466472,TON
1415099,SC,45073,Oconee,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.4238706,TON
1419144,SC,45039,Fairfield,Fuel Comb - Residential - Oil,Ammonia,CAP,0.031111495,TON
1419927,SC,45047,Greenwood,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0246187123,TON
1425537,SC,45019,Charleston,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.266739911,TON
1427879,SC,45033,Dillon,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.02063661,TON
1429175,SC,45063,Lexington,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
1429482,SC,45009,Bamberg,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0028412333,TON
1429729,SC,45079,Richland,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,4.7341978612,TON
1432645,SC,45017,Calhoun,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0038922338,TON
1437518,SC,45025,Chesterfield,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.02625686,TON
