,urban_area,white_pctDiff,POC_pctDiff,latino_pctDiff,black_pctDiff,asian_pctDiff,state
442,"Richmond, VA",-0.0283362410759943,0.0318441974379582,-0.0588141339341305,0.0591999472277688,-0.0161595173320618,VA
443,"Roanoke, VA",-0.0285854683102073,0.0686018433629699,0.0366306229315104,0.0825448915205707,0.0675778567241747,VA
444,"Staunton--Waynesboro, VA",-0.000568203560925168,0.0027897935787278,0.00367411062877872,0.00180608248825261,0.00575187128683875,VA
445,"Virginia Beach, VA",-0.00978809401151439,0.0102094303376426,0.0262215597339454,0.00114266057927989,0.0580777414621388,VA
446,"Williamsburg, VA",0.00426879237598114,-0.0124090832181406,-0.0133454455242506,-0.0212596654009037,0.00625884976866099,VA
447,"Winchester, VA",-0.000382830336738189,0.0010919656912722,0.00162810155768027,-0.00234594005357616,0.0195789340410498,VA
448,"Burlington, VT",-0.00206110672969864,0.0126279813440231,0.0272767821415754,0.0104433281212289,0.0118395147000966,VT
449,"Bellingham, WA",-0.00133333635308155,0.00506327739537676,-0.000182577302148522,0.0157927713961969,0.0260114382118976,WA
450,"Bremerton, WA",-0.00366542934529116,0.0111527115438853,-0.0162615399410781,0.0523956125835261,0.0158116443471114,WA
451,"Kennewick--Pasco, WA",-0.00666005332726751,0.0101030871146087,0.0127229731267959,0.0352534953047356,-0.0380050163205546,WA
452,"Lewiston, ID--WA",6.96018452060081e-05,-0.000769138525605077,-0.000782996353714628,0.0222727707303931,-0.0220677371203479,WA
453,"Marysville, WA",-0.00528291936152489,0.0213415527709696,0.018245828313412,-0.00288541847532561,0.0726869843099583,WA
454,"Mount Vernon, WA",-0.0137314475821256,0.0264944389833024,0.031910074510497,0.0209566705655065,0.0368214975613247,WA
455,"Olympia--Lacey, WA",-0.0047364344820345,0.0130646156419533,0.0196190299288739,-0.0054827470975479,0.0204714536868815,WA
456,"Portland, OR--WA",0.000875760681166452,-0.00229030208746888,-0.0478531983569078,0.0916005953670367,0.031603597617627,WA
457,"Seattle, WA",0.0286081132163197,-0.0467745015246956,-0.119190032157489,-0.14475458153953,0.0707680817299098,WA
458,"Spokane, WA",-0.0105333365870756,0.0541929549739289,0.0334512553285553,0.116006368189805,0.00895132315396843,WA
459,"Wenatchee, WA",0.000596337389486698,-0.0011162911498147,-0.00271626485544128,0.0376505112690527,-0.00451238904145233,WA
460,"Yakima, WA",-0.00252087713839636,0.00239539702978541,0.00143133143439442,0.0155154174449588,0.0375823712616374,WA
461,"Appleton, WI",-0.0100567641980753,0.0653616658405215,0.0467953563378484,0.101071057968944,0.0878455294189103,WI
462,"Duluth, MN--WI",-0.0108396586598038,0.0752348770438057,0.0400133199947781,0.110580299219297,0.123750603961614,WI
463,"Eau Claire, WI",-0.00334359039726874,0.0283413398512982,0.0368346667027439,0.0218660322152911,0.00784183352263474,WI
464,"Fond du Lac, WI",0.00292613297225436,-0.0203216691045812,-0.0155193476614558,-0.0346247229178367,-0.0720778578048957,WI
465,"Green Bay, WI",-0.016865253880577,0.0562142388548951,0.0863973318635915,0.0464732601611136,0.0240073239532811,WI
466,"Janesville, WI",-0.00174864882118087,0.0123032570298081,-0.00307865650448786,0.0265510479970906,0.0149348374939154,WI
467,"Madison, WI",0.00402784486654078,-0.0127042407175232,-0.0157294566340127,-0.0460439676363519,0.0101446090132411,WI
468,"Milwaukee, WI",-0.151824432457322,0.234834404774467,0.355244608419422,0.234775888843873,-0.0447392925572094,WI
469,"Minneapolis--St. Paul, MN--WI",-0.0474199353748799,0.118017058290303,0.130381837617967,0.165030188185401,0.0685720872642027,WI
470,"Oshkosh, WI",0.00392400915619009,-0.0389701340869329,-0.0501683197177404,-0.0304607458565936,-0.0423111475189291,WI
471,"Racine, WI",-0.0209166235474597,0.0313607585712416,0.0441798803698033,0.0285159697866794,-0.060262388138443,WI
472,"Round Lake Beach--McHenry--Grayslake, IL--WI",-0.0322969666640955,0.085637914262717,0.0888162014845529,0.0857157073050536,0.0968915196219767,WI
473,"Sheboygan, WI",-0.0152053533622689,0.0505009008647453,0.045226208892602,0.0679200913154724,0.0560772663684529,WI
474,"Wausau, WI",-0.0136729157968039,0.061615884728358,0.0522967147185154,0.077313247018717,0.0620878426347518,WI
475,"West Bend, WI",-0.0020271910638404,0.0296065734195618,0.0138901152569543,0.0441255011921766,0.07115675514953,WI
476,"Beckley, WV",-0.00600370492720102,0.0284340290782928,-0.0147480296282916,0.0368850348188328,0.0447613476627282,WV
477,"Charleston, WV",-0.0216254641540919,0.120206389102982,0.0898008219984102,0.140839064855352,0.0839945027931048,WV
478,"Morgantown, WV",-0.00575849146229015,0.0342400015381257,0.0354088868282147,-0.00319030021334437,0.0728865202161644,WV
479,"Casper, WY",-0.00113666941368973,0.00735375815405944,0.0104897506789508,0.00650086288487437,-0.00143068265319829,WY
480,"Cheyenne, WY",-0.00452186007437166,0.013329585947643,0.018395610706498,-0.00301933242385163,-0.0197900369465111,WY
