State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CA,Residential Transported Customers,3990,4733,12376,20775,23748,25319,38035,36081,31967,29240,26520,34391,56203,72850,79605,134210,283094,408747,429631,402604,400946,445922,478653
CA,Commercial Total Volume (Mcf),253922815,282153376,244701126,246439446,245794992,238307978,232912334,231596870,233081599,244432487,251024032,251045299,247774585,247996518,246140543,253148387,254845260,237675315,235791271,236966785,237351872,248012028,255980729
CA,Commercial Sales Volume (Mcf),128087259,137289542,139622269,140789491,153783774,163541069,163840200,164818693,160082866,158236306,152248301,142307292,136072405,134093099,133692838,126577684,127256863,115038130,117572040,121007554,124477355,127274237,135340891
CA,Commercial Transported Volume (Mcf),125835556,144863834,105078857,105649955,92011218,74766909,69072134,66778177,72998733,86196181,98775731,108738007,111702180,113903419,112447705,126570703,127588397,122637185,118219231,115959231,112874517,120737791,120639838
CA,Commercial Sales Price (Dollars),6.04,6.11,6.1,7.01,10.51,8.24,9.41,9.66,10.48,10.52,12.21,13.88,10.79,10.63,11.16,10.35,10.88,11.85,10.94,10.27,10.93,11.06,11.95
CA,Commercial Transported Price (Dollars),,,,,,,,,,,,2.12,6.37,6.04,2.5,2.72,2.74,3.11,3.71,3.62,3.7,3.45,4.27
CA,Commercial Sales Revenue (Dollars),823908222,874135137,861125958,1062066162,1435099898,992259088,1335436890,1421800718,1711024104,1650657849,1552181350,1671552628,1054846643,1112370407,1108289944,892920678,994358582,1041251750,945763754,1019365546,1089924248,1091022967,1273504246
CA,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,167592377,247641930,258279599,255828183,309988956,305145339,335987603,353924968,402504103,498262084,510039636,572095867
CA,Commercial Total Customers,406803,411152,416791,413003,416036,420690,431795,432367,434899,442052,446267,447160,441806,439572,440990,442708,444342,443115,446511,444960,446646,445408,447779
CA,Commercial Sales Customers,390632,394230,399042,397278,404841,414851,424689,425341,427226,426379,421596,417531,406581,399290,390547,387760,387806,385878,391673,392623,395889,395908,400168
CA,Commercial Transported Customers,16171,16922,17749,15725,11195,5839,7106,7026,7673,15673,24671,29629,35225,40282,50443,54948,56536,57237,54838,52337,50757,49500,47611
CA,Industrial Total Volume (Mcf),711429009,734239396,725948255,776201754,666462199,740195284,779084857,835823527,781381004,732053960,738501164,720592488,706153595,703535935,706349749,735924959,775969058,788816903,777102293,774503486,760660716,766414895,768188445
CA,Industrial Sales Volume (Mcf),64765570,71794403,93851337,67913146,60365592,57309734,38495863,43842548,42676528,41563293,39217690,37080304,33119106,32164138,31929669,31245106,30983318,29448379,29892766,30498146,31735084,31185197,32440037
CA,Industrial Transported Volume (Mcf),646663439,662444993,632096918,708288608,606096607,682885550,740588994,791980979,738704476,690490667,699283474,683512184,673034489,671371797,674420080,704679853,744985740,759368524,747209527,744005340,728925632,735229698,735748408
CA,Industrial Sales Price (Dollars),3.52,3.98,3.58,4.82,8.77,5.44,6.87,7.76,9.7,9.67,9.62,13.46,7.25,7.52,7.73,7.39,8.15,9.55,8.06,8.02,8.74,8.98,9.37
CA,Industrial Transported Price (Dollars),,,,,,,,,,,,0.7,0.88,0.93,1.19,2.03,2.36,1.2,1.34,1.48,1.3,1.37,1.81
CA,Industrial Sales Revenue (Dollars),270999663,276907608,312150835,359497558,398290371,282712368,276803720,345786385,420058206,386459923,355761040,400621613,217279132,225738789,224627674,180272104,203709373,225384757,191511907,207218238,223621481,222111801,249384046
CA,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,176031636,138295262,160307162,183989252,192991959,239450123,257305563,230029165,315671877,413638864,502247713,557315664
CA,Industrial Total Customers,35829,36234,36435,35391,34893,33725,34617,41487,40226,38637,39134,39591,38746,38006,37575,37686,37996,37548,36853,37242,36833,36060,35625
CA,Industrial Sales Customers,34254,34425,34602,33570,33049,31867,32636,39426,38150,35889,35814,36124,34984,33914,32673,32372,32662,32266,31770,32389,32012,31371,31025
CA,Industrial Transported Customers,1575,1809,1833,1821,1844,1858,1981,2061,2076,2748,3320,3467,3762,4092,4902,5314,5334,5282,5083,4853,4821,4689,4600
CA,Electric Total Volume (Mcf),382459607,405291617,525140863,692393813,827765421,598654442,580749207,538042531,525487440,628644613,698562913,734363869,650128757,597314084,499109225,734475436,690880294,730060079,696562950,573743057,499314302,489783227,473222630
CA,Electric Sales Volume (Mcf),50109390,58020532,19483853,999564,990644,1782047,1487210,893670,956975,17566573,143315,24911511,6628710,5695625,5221529,5851716,6470723,6923376,5779229,5953904,5824763,4236503,5183599
CA,Electric Transported Volume (Mcf),332350217,347271085,505657010,691394249,826774777,596872395,579261997,537148861,524530465,611078040,698419598,709452358,643500047,591618459,493887696,728623720,684409571,723136703,690783721,567789153,493489539,485546724,468039031
CA,Electric Sales Price (Dollars),3.36,4.41,3.26,5.12,7.89,4.86,6.48,7.86,6.11,5.25,318.01,8.9,5.6,7.15,13.32,9.33,12.84,11.5,15.52,11.7,12.02,10.67,11.68
CA,Electric Transported Price (Dollars),,,,,,,,,,,,0.43,0.34,0.33,1.04,1.09,1.1,1.89,3.06,1.38,1.36,2.03,1.93
CA,Electric Sales Revenue (Dollars),148854803,123118220,37774933,5914329,7105655,8107569,9775770,6297196,4091522,3799716,1289121,8576087,33145820,24902731,23485548,21993312,24416522,30570809,16018946,16798802,22600510,21186164,21756867
CA,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,136036563,95127476,87774238,89426533,114883856,132656897,151624563,115465121,106728210,121146605,160702157,164483744
CA,Electric Total Customers,748,774,851,798,828,830,967,196,211,225,239,318,312,299,289,287,302,291,292,305,314,327,324
CA,Electric Sales Customers,656,622,642,630,612,611,765,51,48,45,40,51,50,48,48,42,39,31,34,37,38,40,48
CA,Electric Transported Customers,92,152,209,168,216,219,202,145,163,180,199,267,262,251,241,245,263,260,258,268,276,287,276
CA,Vehicle Fuel Total Volume (Mcf),2120869,2731641,3326680,4507864,5939481,7286597,8758809,9025003,9782972,10615549,11497274,16232427,15320292,15561784,24214952,18670996,20379009,21369333,22696756,23871379,24687891,24329568,26257620
CA,Vehicle Fuel Sales Volume (Mcf),1746460,2089746,2628959,3374698,4330435,6931813,8320167,8472091,9229951,10075652,10931548,15695349,14804028,15088819,23707158,18114324,17765997,17532205,17705320,17489851,16786991,14875369,15273281
CA,Vehicle Fuel Transported Volume (Mcf),374409,641895,697721,1133166,1609046,354784,438642,552912,553021,539897,565726,537078,516264,472965,507794,556672,2613012,3837128,4991436,6381528,7900900,9454199,10984339
CA,Vehicle Fuel Sales Price (Dollars),4.64,4.83,5.5,6.55,9.08,6.1,6.88,8.09,9.48,9.38,8.96,11.28,8.44,6.79,7.82,6.3,7.42,8.34,6.96,6.97,7.32,7.33,7.65
CA,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,0.59,,,,,,,5.61,5.08,5.16
CA,Vehicle Fuel Sales Revenue (Dollars),7851524,8830428,11647844,19965390,28209536,30153701,47924623,59018556,81240413,79825565,84339571,177620036,112585839,83799071,173459172,126921313,157312274,165134488,144099650,143831764,144863320,124927429,136463538
CA,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,219985,0,0,0,0,0,0,12968449,13294102,23018791
CA,Vehicle Fuel Total Customers,496,572,842,629,777,779,956,1156,1245,966,1007,1249,1270,1347,1553,2404,3167,3272,2894,2520,2458,2345,2233
CA,Vehicle Fuel Sales Customers,488,540,814,601,768,776,950,1146,1236,952,990,1232,1252,1326,1531,2382,3112,3197,2809,2424,2342,2226,2111
CA,Vehicle Fuel Transported Customers,8,32,28,28,9,3,6,10,9,14,17,17,18,21,22,22,55,75,85,96,116,119,122
