,Operator ID,Operator Name,Operator Type,State,2010 - Main Miles Built,2011 - Main Miles Built,2012 - Main Miles Built,2013 - Main Miles Built,2014 - Main Miles Built,2015 - Main Miles Built,2016 - Main Miles Built,2017 - Main Miles Built,2018 - Main Miles Built,2019 - Main Miles Built,2020 - Main Miles Built
575,15770,PORT BARRE MUNICIPAL SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
576,15763,PORT ALLEN MUNICIPAL SYSTEM,Municipal Owned,LA,0,0,0,0,0.25,0.75,0,0.5,2.0,0.0,0
577,15755,"PONTOTOC, CITY OF",Municipal Owned,MS,0,7.88,5.37,8.780000000000001,24.019999999999996,20.909999999999997,15.720000000000013,50.29999999999998,15.700000000000017,4.25,8
578,15742,PONCA GAS DEPT,Municipal Owned,NE,0,0,0,0,0,0,0,0,0,0,0
579,15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0.208,0.208,0.0,0.0,0.0,0
580,15686,PLATTSBURG GAS DEPT,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
581,15679,"PLAQUEMINE, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
582,15652,"PLAINS, CITY OF",Municipal Owned,TX,0,0,1,0,0,0,0,0,0,0.30000000000000004,0.32
583,15630,PITTSFIELD MUNICIPAL GAS UTILITY,Municipal Owned,IL,0.89,0.0,0.0,0.05699999999999994,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.179
584,15616,"PITTSBORO GAS CO, TOWN OF",Municipal Owned,IN,0.5,0.0,0.5,0.3999999999999999,0.14200000000000013,0.0,0.0,4.214,0.0,2.2940000000000005,1.03
585,15581,"PINELAND GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
586,15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0
587,15560,"PIKEVILLE GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,0,0,0,0,1,0.25,0.10000000000000009,0.0,0
588,15546,PIKE NATURAL GAS CO,Privately Owned,OH,0.8,1.0999999999999999,2.6999999999999997,2.3000000000000007,2.1999999999999993,3.0,1.200000000000001,1.0999999999999996,2.9999999999999982,1.9000000000000021,2.4
589,15540,PIKE COUNTY LIGHT & POWER CO,Investor Owned,PA,0.13,0.0,0.79,0.07999999999999996,0,1,-0.5,0.0,0.0,0.24,0.59
590,15532,PIERRE PART NATURAL GAS INC,Investor Owned,LA,0.48,0.0,0.43000000000000005,0.06999999999999995,0.08000000000000007,0.30000000000000004,0.42999999999999994,0.16999999999999993,0.14000000000000012,0.14000000000000012,0
591,15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",Municipal Owned,AL,0,0,3,-3,2,1,2,1,0,3,0
592,15518,PIEDMONT NATURAL GAS CO INC,Investor Owned,TN,26.86,16.03,10.579999999999998,18.53,27.86,36.14,53.97,36.25,41.91,50.932000000000016,31.21
593,15515,PIEDMONT GAS CO,Privately Owned,OH,0.45,1.54,3.3999999999999995,2.8,0.870000000000001,4.52,5.0699999999999985,2.370000000000001,1.870000000000001,2.5799999999999983,1.18
594,15504,PICKENS COUNTY NATURAL GAS DISTRICT,Municipal Owned,AL,0,0,0,0,0,7,0,0,0,3,1
595,15497,"PICAYUNE UTILITIES DEPT, CITY OF",Municipal Owned,MS,2,0,3,0,6,2,0,0,0,0,0
596,15476,PEOPLES GAS COMPANY LLC,Investor Owned,PA,26,26,25.950000000000003,29.049999999999997,33.02099999999999,12.841000000000008,25.581999999999994,61.828,15.797000000000025,19.69399999999996,20.5
597,15469,PHILADELPHIA GAS WORKS,Municipal Owned,PA,25,23,21,25,31,41.66,38.860000000000014,46.859999999999985,43.870000000000005,38.75999999999999,41.32
598,15462,PECO ENERGY CO,Investor Owned,PA,34,29.200000000000003,49.0,53.39999999999999,35.099999999999994,85.30000000000001,71.60000000000002,58.39999999999998,87.39999999999998,85.39999999999998,51.8
599,15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,1,0,0,0,1.5,1.5,2,-0.25,2.0,0.25,8.25
600,15406,"PERRYTON, CITY OF",Municipal Owned,TX,0,0.278,0.609,0.19599999999999995,0.07899999999999996,0.04700000000000015,0.3659999999999999,0.246,0.11299999999999999,0.11300000000000021,0.002
601,15398,"PERRY GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0.7,0.5,0.0,0.0,0.0,0.0,0.0,2.89
602,15392,PERRY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,0.095,0.0,0.0,0.0,0.0,0.056999999999999995,0.0,0.0,0.0010000000000000009,0
603,15385,"PERRY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
604,15371,PERHAM MUNICIPAL GAS SYSTEM,Municipal Owned,MN,0.5,1.6,2.6,2.05,4.5,2.5,10.899999999999999,11.240000000000002,4.049999999999997,0.9600000000000009,1.93
605,15359,BLACK HILLS ENERGY,Investor Owned,WY,28,31,29,32,54,73,240.04399999999998,41.430000000000064,20.996999999999957,30.003000000000043,50.246
606,15350,PEOPLES NATURAL GAS COMPANY LLC,Investor Owned,WV,34.798,39.959999999999994,87.11400000000002,36.75199999999998,-187.752,1.508000000000001,3.7859999999999996,1.564,1.814,2.1050000000000004,1.904
607,15348,PEOPLES GAS SYSTEM INC,Investor Owned,FL,258.851,245.71699999999998,424.019,275.54999999999995,238.61800000000017,319.4549999999999,356.84000000000015,392.23,306.9699999999998,577.3400000000001,527.01
608,15329,PEOPLES GAS LIGHT & COKE CO,Investor Owned,IL,30.305,74.38300000000001,173.06100000000004,158.51899999999995,158.82300000000004,128.82299999999998,63.44100000000003,126.06299999999999,106.83500000000004,104.38599999999985,95.009
609,15217,"PENDER MUNICIPAL GAS DEPT, VILLAGE OF",Municipal Owned,NE,0.5,0.5,0,0,0,0,0,0,0,0,0
610,15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,2,0,0,0,0,0
611,15189,"PEARSALL GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0.4,3.2,0.0,0.0,0.0,0.0,45.6
612,15168,"PAWNEE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0.004,0.0,0.0,0.0,0.039999999999999994,0.125
613,15161,"PATTERSON GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
614,15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
615,15140,PARSONS NATURAL GAS SYSTEM,Municipal Owned,TN,0,2,0,0,0,13.86,0.0,0.0,0.5,1.5,0
616,15132,PAPCO INC,Privately Owned,PA,0,0,0,0,0,0,0,0,0,0,0
617,15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,Municipal Owned,TN,1,10,3,17,24,7,2,33,11,18,23
618,15119,"PARIS GAS SYSTEM, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
619,15084,"PALO ALTO, CITY OF",Municipal Owned,CA,2.2,1.2999999999999998,0.0,5.0,3.539999999999999,11.130000000000003,0.29999999999999716,0.6600000000000001,2.3019999999999996,1.0570000000000022,0.166
620,15077,PALMETTO GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
621,15070,"PALMER MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
622,15042,PALATKA GAS AUTH,Municipal Owned,FL,0,14,2,3,1,2,1,2,3,4,1
623,15035,PAINTSVILLE CITY GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
624,15007,PACIFIC GAS & ELECTRIC CO,Investor Owned,CA,60.19,97.81,184,234,269.70000000000005,295.39999999999986,355.9000000000001,381.29999999999995,424.3799999999999,424.59000000000015,253.74
625,14410,OWATONNA PUBLIC UTILITIES,Municipal Owned,MN,1,1,1,0.9500000000000002,0.7299999999999995,0.6100000000000003,1.29,1.2199999999999998,3.500000000000001,2.789999999999999,5.078
626,14400,OSGOOD GAS UTILITY,Municipal Owned,IN,0,0,0,0,1.12,2.0,0.0,0.0,0.0,0.0,0
627,14380,"OSAGE MUNICIPAL GAS UTILITY, TOWN OF",Municipal Owned,IA,0,0,1,2,2.3899999999999997,4.71,0.0,0.47000000000000064,0.17499999999999893,-0.5649999999999995,0.03
628,14370,OSAGE CITY MUNICIPAL GAS SYSTEM,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
629,14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",Municipal Owned,MO,0,0,1,0,0,0,0,0,0,0,0
630,14355,ORLANDO PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
631,14340,ORANGEBURG PUBLIC UTILITIES,Municipal Owned,SC,5,3,13,10,5,11,3,0,17,16,2
632,14330,ORANGE & ROCKLAND UTILITY INC,Investor Owned,NY,45,-25.2,72.15,30.049999999999997,21,36,37,21.599999999999994,38.400000000000006,25.399999999999977,23.2
633,14320,ONEONTA GAS DEPT,Municipal Owned,AL,5,-3,2,4,20.8,8.010000000000002,2.239999999999995,0.0,0.970000000000006,10.79,0.3
634,14280,OLIVE HILL NATURAL GAS SYSTEM,Municipal Owned,KY,23,0,0,-23,0,0,0,0,0,0,0
635,14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",Municipal Owned,MS,0,1,0,1,43,0,4,4,10,5,5
636,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Investor Owned,OK,74,120,218,213.01,195.99,269.9000000000001,207.19999999999982,121.71300000000019,209.95699999999988,197.45000000000005,47
637,14200,OKALOOSA COUNTY GAS DISTRICT,Municipal Owned,FL,7,6,9,11,10,14,22,21,37,39,37
638,14190,OHIO VALLEY GAS INC,Investor Owned,IN,10.55,0.9870000000000001,0.43599999999999994,0.4169999999999998,0.09199999999999875,-9.466,0.9620000000000002,0.48,0.9769999999999994,0.05200000000000049,0
639,14180,OHIO VALLEY GAS CORP,Investor Owned,OH,0.129,0.185,0.0,0.0,0.02999999999999997,0.21600000000000008,0.0,0.18799999999999994,0.0,0.0,0
640,14130,OHIO GAS CO,Privately Owned,OH,6.3,12.599999999999998,7.700000000000003,11.0,11.399999999999999,7,10.200000000000003,13.099999999999994,7.700000000000003,8.700000000000003,6.4
641,14121,OHIO CUMBERLAND GAS CO,Privately Owned,OH,0,0,0,0,4,0,2,4,1,1,0
642,14070,"OCILLA GAS DEPT, CITY OF",Municipal Owned,GA,0,1.526,0.0,0.0,0.09499999999999997,0.0,0.5139999999999998,1.52,0.0,0.0,0
643,14040,"OBION GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
644,14010,OAK RIDGE UTIL DIST,Municipal Owned,TN,6,7,5,2,1,4,3,4,4,4,3
645,13860,"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF",Municipal Owned,CT,3.3,5.500000000000001,7.5,7.199999999999999,9.399999999999999,5.300000000000004,5.699999999999996,1.0,1.8000000000000043,2.299999999999997,0.4
646,13840,NORTHWEST NATURAL GAS CO,Privately Owned,WA,5,11,5.300000000000001,20.8,24.499999999999993,26.320000000000007,35.38000000000001,44.5,58.599999999999994,40.099999999999994,25.2
647,13820,NORTHWEST ALABAMA GAS DISTRICT,Municipal Owned,AL,21,15,9.36,16.97,9.14,11.379999999999995,9.540000000000006,10.329999999999998,22.89,18.529999999999987,31.42
648,13800,"NORTHERN UTILITIES, INC. (NH)",Investor Owned,NH,10.66,8.64,16.669999999999998,11.920000000000002,23.189999999999998,13.579999999999998,15.700000000000003,12.549999999999997,9.540000000000006,13.299999999999997,12.69
649,13795,NORTHERN UTILITIES INC (ME),Investor Owned,ME,8.28,10.49,13.100000000000001,19.679999999999996,21.53,14.260000000000005,16.909999999999997,17.53,19.389999999999986,20.30000000000001,14.07
650,13783,NORTHERN STATES POWER CO OF WISCONSIN,Investor Owned,WI,10,19,101,4.165999999999997,51.06900000000002,34.464999999999975,53.900000000000034,18.599999999999966,36.30000000000001,12.100000000000023,8.3
651,13772,FERRELLGAS,Privately Owned,WI,0,0,2.5,-2.5,0.2,0.0,0.0,0.0,0.2,0.0,0
652,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Investor Owned,IN,22.559,89.751,176.69,140,171.35000000000002,120.40999999999997,138.06000000000006,309.4999999999999,89.76999999999998,91.04000000000019,105.7
653,13725,NORTHERN INDUSTRIAL ENERGY DEVELOPMENT INC,Privately Owned,OH,0,0,0,4,1,0,0,0,0,0,0
654,13710,NORTHERN ILLINOIS GAS CO,Investor Owned,IL,117,405,57.34000000000003,172.65999999999997,180,379,209.5999999999999,288.4000000000001,322.5999999999999,313.47000000000025,470.96
655,13660,NORTH SHORE GAS CO,Investor Owned,IL,7.005,5.278,11.1,32.97,29.666000000000004,20.796999999999997,13.718000000000004,28.338000000000008,29.058999999999997,13.713999999999999,2.716
656,13639,NORGASCO INC,Investor Owned,AK,0,0,0,2,0,0,0,0.3500000000000001,0.2999999999999998,0.0,1.5
657,13635,NORTHEAST OHIO NATURAL GAS CORP,Privately Owned,OH,21.046,13.854,18.800000000000004,14.36999999999999,10.330000000000013,12.769999999999996,13.75,20.870000000000005,22.929999999999993,197.66,15.93
658,13630,NORTHEAST OKLAHOMA PUBLIC FACILITIES AUTH,Municipal Owned,OK,4.55,7.39,2.34,5.770000000000001,8.899999999999999,3.9300000000000033,1.009999999999998,4.200000000000003,3.009999999999998,4.449999999999996,0.12
659,13620,NORTH EAST HEAT & LIGHT CO,Privately Owned,PA,1,1,1,0.10000000000000009,0.6999999999999997,0.8799999999999999,0.7000000000000002,0.9000000000000004,0.34999999999999964,0.7599999999999998,0.4
660,13610,NORTH CROSSETT GAS & WATER,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
661,13535,NORTH ALABAMA GAS DISTRICT,Municipal Owned,AL,8.9,11.28,10.75,3.8299999999999983,18.080000000000005,16.53,18.83999999999999,57.41000000000001,11.319999999999993,12.879999999999995,17.15
662,13530,"NORRIS CITY GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
663,13480,NIAGARA MOHAWK POWER CORP,Investor Owned,RI,34.734,50.763,66.21900000000001,59.72199999999998,63.851,93.71100000000001,42,62.73700000000002,63.88100000000003,34.07299999999998,17.088
664,13470,NEZPIQUE GAS SYSTEM INC,Cooperative,LA,0,0,0,0,0,0,0,0,0,0,0
665,13460,"NEWTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0.241,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
666,13440,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
667,13430,NEWBERN GAS DEPT,Municipal Owned,TN,0,2,0,0,0.5,1.0,0.0,0.0,0.0,0.0,0
668,13420,NEW YORK STATE ELECTRIC & GAS CORP,Investor Owned,NY,5.87,48.854,53.306000000000004,27.650000000000006,33.0,50.47,47.52000000000001,58.55000000000001,45.44999999999999,42.839999999999975,21.79
669,13410,NEW YORK MILLS MUNICIPAL GAS SYSTEM,Municipal Owned,MN,0.2,0.0,0.0,0.0,0.009999999999999981,0.03,0.2,0.73,0.08000000000000007,0.07400000000000007,0
670,13400,NEW ULM PUBLIC UTILITIES COMMISSION,Municipal Owned,MN,0,0,3,0,2,1,0,1.5,-3.5,0,1
671,13390,NEW SUMMERFIELD GAS CO,Municipal Owned,TX,0,1,0,0,0,0,3,0,0,2.58,0
672,13370,"NEW ROADS GAS SYSTEM, TOWN OF",Municipal Owned,LA,0,0,1,0,0,1,1,0,0,0,0.6
673,13360,"ENTERGY NEW ORLEANS, LLC",Investor Owned,LA,107,58,42,54,46,47,48,47,53,35,41
674,13302,NATIONAL GAS & OIL CORP,Cooperative,OH,9,5,9,15,31,28,25,31,19,30,19
675,13299,NEW JERSEY NATURAL GAS CO,Investor Owned,NJ,93,98,134,88,131,119,122,160,147,167,136
676,13290,NEW HAVEN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,1,1,0,0,0,0
677,13280,"NEW HARMONY GAS DEPT, TOWN OF",Municipal Owned,IN,0,0,0,0,0,0,0,0,0,0,0
678,13260,NEW FLORENCE NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
679,13250,"NEW BOSTON GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
680,13226,NEW ALBANY GAS SYSTEM,Municipal Owned,MS,0,0,4.3,5.11,2.3000000000000007,3.75,1.5899999999999999,0.9499999999999993,1,22.75,3.14
681,13210,"NEODESHA GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
682,13180,NEBRASKA CITY UTILITIES,Municipal Owned,NE,0.95,0.5700000000000001,0.71,6.42,5.699999999999999,6.250000000000002,5.5,0.1999999999999993,0.1999999999999993,1.6000000000000014,0.94
683,13170,"NAVASOTA, CITY OF",Municipal Owned,TX,0.59,0.0,0.0,0.403,0.2400000000000001,0.0,1.044,0.0,0.0,0.7199999999999998,0
684,13063,NATIONAL FUEL GAS SUPPLY CORP,Investor Owned,PA,0,0,0,0,0,0.11,1.5399999999999998,0.001000000000000112,0.018000000000000016,0.0,0
685,13062,NATIONAL FUEL GAS DISTRIBUTION CORP - NEW YORK,Investor Owned,NY,81.432,104.276,95.54499999999999,132.087,152.38799999999998,120.29000000000008,163.04999999999995,140.423,117.327,145.2059999999999,115.674
686,13061,NATIONAL FUEL GAS DISTRIBUTION CORP,Investor Owned,PA,15.609,65.44500000000001,49.57900000000001,42.09699999999998,31.199000000000012,44.79900000000001,51.692999999999984,46.416,45.20400000000001,61.434000000000026,43.586
687,13050,"NASHVILLE, CITY OF",Municipal Owned,GA,0,8.21,0.0,0.0,0.24099999999999966,0.0,20.631,-3.7600000000000016,0.0,0.07000000000000028,0
688,13030,"NASHVILLE, CITY OF",Municipal Owned,IL,0.236,0.08400000000000002,0.0,0.05299999999999999,0.30300000000000005,0.0,0.010000000000000009,0.42099999999999993,0.3520000000000001,0.10799999999999987,0.025
689,12918,MURRAY NATURAL GAS SYSTEM,Municipal Owned,KY,4,4,9.5,8.5,12,18,9,9,10,5,8
690,12903,TWO HARBORS CITY MUNICIPAL GAS DEPT,Municipal Owned,MN,0,1,0,0,0,0,0,0,0,0,0
691,12900,MULGA NATURAL GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
692,12897,"MULBERRY, CITY OF",Municipal Owned,KS,0,0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
693,12894,"MOUNTAINAIR, TOWN OF",Municipal Owned,NM,0,0,0,0,0,0,0,0,0,0,0
694,12878,MOUNTAINEER GAS CO,Privately Owned,WV,35,41,38,38,34,46,43,43,52,82,82
695,12876,DOMINION ENERGY UTAH/WYOMING/IDAHO,Investor Owned,WY,21.273,18.700999999999997,8.196000000000005,10.39,14.411999999999992,5.882000000000005,6.188000000000002,16.277,11.030000000000001,8.745999999999995,2.059
696,12858,MT CARMEL PUBLIC UTILITY CO,Investor Owned,IL,0.34,0.298,0.362,0.6200000000000001,0.4119999999999999,2.4109999999999996,0.012000000000000455,0.10599999999999987,0.25900000000000034,2.51,0.252
697,12846,"MOUNDRIDGE GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0.535,0.0,0.34099999999999997,0.11499999999999999,0.31399999999999995,0.09699999999999998,0.0,0.08300000000000018,0
698,12828,"MOULTRIE GAS DEPT, CITY OF",Municipal Owned,GA,0,0.1,0.624,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0
699,12824,MOULTON GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,2.5,0.0,5.3,0.0,0.0,0
700,12823,MOULTON MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
701,12816,"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,MS,2,0,0,0,0,0,0,0,0,0,0
702,12798,"MORTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
703,12794,MORNING SUN MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,1,0,0,0,0,0,0,0
704,12786,"MORGANZA, VILLAGE OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
705,12780,MORGANTOWN NATURAL GAS SYSTEM,Municipal Owned,KY,1,1,1,1.0199999999999996,0.3000000000000007,2.6999999999999993,0.0,0.10000000000000053,0.0,1.6499999999999995,2.14
706,12778,"MORGANFIELD GAS SYSTEM, CITY OF",Municipal Owned,KY,0.5,0.08999999999999997,1.52,0.38000000000000034,0.5309999999999997,-0.0009999999999998899,0.0,0.0,0.20299999999999985,0.18999999999999995,0
707,12776,"MORGAN CITY GAS DEPT, CITY OF",Municipal Owned,LA,1,0,0,0,0,0,0,0,0,0,0
708,12774,MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,Municipal Owned,KY,0,0,0,0,0.4,0.24,0.0,0.29999999999999993,1.03,0.3600000000000001,1.25
709,12768,MOREAUVILLE GAS DEPT,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
710,12758,MONTPELIER GAS SYSTEM,Municipal Owned,LA,0,1,0,0,0,0,0,0,0,1,0
711,12756,MONTICELLO GAS SYSTEM,Municipal Owned,GA,0,0,0,0,0,1.13,0.0,0.0,0.0,0.0,0.02
712,12750,"MONTGOMERY, TOWN OF",Municipal Owned,LA,0,41,0,0,0,-41,0,0,0,0,0
713,12744,"MONTGOMERY, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0.066,0.0,0
714,12738,MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,Municipal Owned,IN,0,0,0,0,0,0,0,0,0,0,0
715,12732,MONTEZUMA NATURAL GAS DEPT,Municipal Owned,IA,0,0,0,0.53,0.026000000000000023,0.050999999999999934,0.0,0.0,0.0,0.0,0
716,12697,MUNFORD GAS DEPT,Municipal Owned,TN,0.75,0.0,0.0,0.0,0.0,0.0,0.54,1.5499999999999998,0.20999999999999996,1.0899999999999999,0.84
717,12684,MONTANA - DAKOTA UTILITIES CO,Investor Owned,WY,7.54,15.643,8.644000000000002,11.791999999999998,11.847000000000001,8.177,3.9669999999999987,8.879999999999995,8.27000000000001,5.11999999999999,2.12
718,12672,"MONROE NATURAL GAS DEPT, CITY OF",Municipal Owned,NC,2,11.7,8.5,0.5399999999999991,5.574000000000002,14.938000000000002,0.33800000000000097,1.6679999999999993,3.6699999999999946,4.942,16.1
719,12666,MONROE CITY MUNICIPAL GAS SYSTEMS,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
720,12642,SPIRE GULF INC.,Investor Owned,AL,33,28.82,27.190000000000005,24.33,18.94999999999999,23.080000000000013,44.0,31.609999999999985,49.880000000000024,51.20999999999998,19.55
721,12606,THE EMPIRE DISTRICT GAS COMPANY,Investor Owned,MO,11.43,13.870000000000001,22.529999999999998,17.480000000000004,19.53,14.530000000000001,24.531999999999996,5.0719999999999885,13.29000000000002,3.9279999999999973,12.795
722,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Investor Owned,MS,20,32.01,37.839999999999996,18.11,42.760000000000005,46.93000000000001,63.609999999999985,93.85000000000002,78.15999999999997,95.92000000000007,74.42
723,12546,MINCO GAS AUTH,Municipal Owned,OK,0,0.25,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.030000000000000027,4.0,0
724,12540,"MILTON, CITY OF",Municipal Owned,FL,2.54,2.346,0.20699999999999985,0.49600000000000044,2.327,1.3979999999999997,2.2769999999999992,1.0540000000000003,1.543000000000001,0.940999999999999,15.129
725,12522,"MILLEN NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0.4,0.9999999999999999,0.0,0.0,6.5,8.08,0.0,0.0,0.0,0.0,0
726,12510,"MILFORD GAS SYSTEMS, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
727,12504,MILAN MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0.013,0.144,0.0,0.566,0.0,0.0,0.0,0
728,12492,MIDWEST NATURAL GAS INC,Privately Owned,WI,15.4,14.700000000000001,5.829999999999998,7.270000000000003,15.14,22.709999999999994,10.64,10.769999999999996,16.340000000000003,15.260000000000005,12.95
729,12486,MIDWEST NATURAL GAS CORP,Investor Owned,IN,2,3,11,1,11,4,6,9,7,8,6
730,12479,MIDWEST ENERGY INC,Cooperative,KS,23.27,17.56,48.56,127.46,0.0,15.780000000000001,5.3700000000000045,-102.53299999999999,130.833,42.19,8.04
731,12450,MIDDLETOWN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
732,12444,MIDDLEBOROUGH GAS & ELECTRIC DEPT,Municipal Owned,MA,0.751,1.229,1.8490000000000002,1.6839999999999997,1.1719999999999997,2.726,1.6260000000000012,2.0549999999999997,1.241999999999999,1.1829999999999998,1.027
733,12438,MIDDLE TENNESSEE NATURAL GAS UTIL DIST,Municipal Owned,TN,47,15,37,39,68,65,65,58,46,92,0
734,12420,MICHIGAN GAS UTILITIES CO,Investor Owned,MI,34.124,28.971999999999994,39.451,33.49199999999999,47.52600000000001,69.06899999999999,47.866000000000014,47.660000000000025,45.56999999999999,52.96999999999997,49.09
735,12408,DTE GAS COMPANY,Investor Owned,MI,35,90,114.61600000000001,146.393,158.72900000000004,247.0469999999999,296.64099999999996,419.346,443.09799999999996,517.6170000000002,519.871
736,12390,METROPOLITAN UTILITIES DISTRICT,Municipal Owned,NE,32,33,36,41,52,40,51,64,64,51,62
737,12383,METCALFE MUNICIPAL GAS,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
738,12378,"MESA MUNICIPAL SYSTEM, CITY OF",Municipal Owned,AZ,13.48,9.189,33.620999999999995,24.35,24.697999999999993,17.692000000000007,19.129999999999995,13.830000000000013,27.789999999999992,9.47999999999999,36.39
739,12372,MERCER MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
740,12350,"CENTERPOINT ENERGY RESOURCES CORP., DBA CENTERPOINT ENERGY MINNESOTA GAS",Investor Owned,MN,109,140,134,185.827,238.461,263.20399999999995,223.71900000000005,240.25,232.365,316.2539999999999,240.374
741,12342,MEMPHIS LIGHT GAS & WATER DIVISION,Municipal Owned,TN,4.89,5.170000000000001,2.5199999999999996,2.58,9.8,68.85999999999999,20.5,23.700000000000017,0.28000000000000114,7.569999999999993,14.71
742,12330,"MELVILLE, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
743,12306,"MC LOUTH MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
744,12294,"MCLEANSBORO GAS SYSTEM, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0.05,0.0,0.06,0.08
745,12276,MCFARLAND MUNICIPAL SYSTEMS INC,Municipal Owned,KS,0,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0
746,12234,MAURY CITY MUNICIPAL GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,1,0,0,0,0,0
