State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KS,Commercial Transported Customers,3374,4663,5029,7028,6882,7100,7089,6973,5451,5440,5885,6007,6085,6136,6315,6443,6528,6636,6606,6612,6841,7063,7165
KS,Industrial Total Volume (Mcf),115351160,110838431,97253814,108624645,93350523,108387921,104789198,100810511,97879451,110910007,126884225,113662988,107569186,108483965,113355911,114720099,116778017,118589671,121063974,124071316,127653268,132495168,131094090
KS,Industrial Sales Volume (Mcf),10483409,10938633,9824225,11270797,8632924,11709554,8281516,6936863,6206679,8041714,7546022,8910322,7201776,7571458,10772147,11089578,10875527,10181310,9917656,9488594,8882643,8427729,7770444
KS,Industrial Transported Volume (Mcf),104867751,99899798,87429589,97353848,84717599,96678367,96507682,93873648,91672772,102868293,119338203,104752666,100367410,100912507,102583764,103630521,105902490,108408361,111146318,114582722,118770625,124067439,123323646
KS,Industrial Sales Price (Dollars),4.17,4.42,4.12,5.26,6.83,5.77,7.0,8.3,10.36,10.76,9.47,10.74,7.69,7.26,6.71,5.9,6.67,7.88,6.67,41.83,6.84,6.01,6.09
KS,Industrial Transported Price (Dollars),,,,,,,,,,,,0.49,0.4,0.4,0.42,1.3,2.14,2.54,1.83,2.0,2.7,2.77,2.68
KS,Industrial Sales Revenue (Dollars),34871204,34683601,28808579,45078880,42885758,42391497,40984330,44472607,47843105,54915287,54085884,83977789,33034633,41602270,56856609,42954653,52804357,57780177,42001966,34982957,36979850,36887566,30838310
KS,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,40433260,39318376,38307437,38964365,40772584,63012819,63192934,56575256,57424900,58259863,67853189,65307743
KS,Industrial Total Customers,7013,10705,5861,8833,9341,9891,9295,8955,8300,8152,8327,8098,7793,7664,7954,7970,7877,7328,7296,7469,7514,7343,7274
KS,Industrial Sales Customers,4356,6122,3239,4078,4021,4534,4069,3834,3858,3928,4077,4191,3849,3877,3914,3947,4021,4016,3925,3923,3930,3574,3458
KS,Industrial Transported Customers,2657,4583,2622,4755,5320,5357,5226,5121,4442,4224,4250,3907,3944,3787,4040,4023,3856,3312,3371,3546,3584,3769,3816
KS,Electric Total Volume (Mcf),18045172,28536316,25911513,27331176,20417136,17157411,9214178,9954799,12318587,18283881,22834638,24346009,28045593,27850375,30312432,31068476,22381145,18460305,15480319,18997381,19767724,26809078,27201813
KS,Electric Sales Volume (Mcf),188347,945061,943174,790136,465958,265993,200201,58224,229001,312317,492606,282212,602241,412262,390569,268372,161005,154193,269532,788950,343801,1239176,2218131
KS,Electric Transported Volume (Mcf),17856825,27591255,24968339,26541040,19951178,16891418,9013977,9896575,12089586,17971564,22342032,24063797,27443352,27438113,29921863,30800104,22220140,18306112,15210787,18208431,19423923,25569902,24983682
KS,Electric Sales Price (Dollars),4.57,3.61,2.97,3.7,5.66,4.74,6.39,7.41,8.92,9.94,9.81,9.89,8.71,6.2,6.15,5.23,7.22,6.21,5.39,4.25,5.44,5.66,5.58
KS,Electric Transported Price (Dollars),,,,,,,,,,,,0.51,0.65,0.6,0.62,0.6,0.66,1.14,0.92,1.12,2.01,1.75,44.5
KS,Electric Sales Revenue (Dollars),573668,2235868,2148467,3029867,2369339,1131183,532283,264541,731061,2722963,4394224,2617854,2200898,1842974,2004299,963328,961119,742097,672823,1952417,1205805,4264796,5109626
KS,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,2642077,2788408,3173605,2275200,3108530,1846532,2944907,3413480,2960105,2634624,3354586,3451708
KS,Electric Total Customers,72,49,54,56,53,62,64,71,70,69,72,59,59,62,79,79,65,62,63,62,62,58,56
KS,Electric Sales Customers,37,11,12,9,9,14,14,20,24,24,25,13,13,12,28,27,13,13,12,14,13,13,12
KS,Electric Transported Customers,35,38,42,47,44,48,50,51,46,45,47,46,46,50,51,52,52,49,51,48,49,45,44
KS,Vehicle Fuel Total Volume (Mcf),1285,251,1429,2377,2073,2512,1874,578,0,0,0,0,0,0,24003,40721,54018,116637,186077,318555,475292,663526,724489
KS,Vehicle Fuel Sales Volume (Mcf),1285,251,360,128,110,639,1205,0,0,0,0,0,0,0,6326,11092,24241,23301,20935,47099,34789,30073,21881
KS,Vehicle Fuel Transported Volume (Mcf),0,0,1069,2249,1963,1873,669,578,0,0,0,0,0,0,17677,29629,29777,93336,165142,271456,440503,633453,702608
KS,Vehicle Fuel Sales Price (Dollars),3.75,3.94,6.08,5.51,6.95,5.61,7.31,,,,,,,,9.87,9.0,8.45,12.75,13.63,11.16,11.71,11.52,10.48
KS,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,0.67,0.6,0.57
KS,Vehicle Fuel Sales Revenue (Dollars),4750,1403,2188,705,764,3587,8811,0,0,0,0,0,0,0,62418,99800,204774,297095,289462,562993,443476,381069,251008
KS,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302291,446800,440388
KS,Vehicle Fuel Total Customers,2,2,5,5,5,5,4,2,0,0,0,0,0,0,2,2,2,6,26,35,41,43,42
KS,Vehicle Fuel Sales Customers,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,20,27,29,31,30
KS,Vehicle Fuel Transported Customers,0,0,4,4,4,4,3,2,0,0,0,0,0,0,1,1,1,4,6,8,12,12,12
